title,author,description,rating,genres,shelves,image_book,url
Cemetery Boys,Aiden Thomas,"Yadriel has summoned a ghost, and now he can’t get rid of him.

When his traditional Latinx family has problems accepting his gender, Yadriel becomes determined to prove himself a real brujo. With the help of his cousin and best friend Maritza, he performs the ritual himself, and then sets out to find the ghost of his murdered cousin and set it free.

However, the ghost he summons is actually Julian Diaz, the school’s resident bad boy, and Julian is not about to go quietly into death. He’s determined to find out what happened and tie up some loose ends before he leaves. Left with no choice, Yadriel agrees to help Julian, so that they can both get what they want. But the longer Yadriel spends with Julian, the less he wants to let him leave.
Show more",4.25,"['Fantasy', 'Young Adult', 'LGBT', 'Romance', 'Queer', 'Fiction', 'Paranormal']","['to-read', 'fantasy', 'currently-reading', 'young-adult', 'lgbtq', 'favorites', 'ya']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1594059624i/52339313.jpg,https://www.goodreads.com/book/show/52339313-cemetery-boys
Sliding on the Snow Stone,Andy Szpuk,"It is astonishing that anyone lived this story. It is even more astonishing that anyone survived it.

Stefan grows up in the grip of a raging famine. Stalin’s Five Year Plan brings genocide to Ukraine – millions of people starve to death. To free themselves from the daily terrors of Soviet rule, Stefan and his friends fight imaginary battles in nearby woods to defend their land. The games they play are their only escape.

‘Sliding on the Snow Stone’ is the true story of Stefan's extraordinary journey across a landscape of hunger, fear and devastating loss. With Europe on the brink of World War Two, Stefan and his family pray they'll survive in their uncertain world. They long to be free.

(In 1932-33, as part of their drive towards industrialisation, the Soviet Union demanded impossibly high requisitions of grain from rural areas in Ukraine. In a deliberate act of genocide, Ukrainian smallholdings were stripped of food, and the population began to perish, with some estimates as high as 10 million deaths, from starvation. In Ukraine, this atrocity became known as the Holodomor (death by hunger). The following years saw Soviet purges and terrors resulting in the elimination of academics and intellectuals, or of anyone who spoke out against Soviet rule. When World War Two arrived on Ukraine’s doorstep, many people viewed the Nazis as liberators – a view that was quickly proved wrong. ‘Sliding on the Snow Stone’ is Stefan’s personal account of a historical period drenched in the blood of a nation, and of his yearning for freedom).
Show more",3.71,"['Nonfiction', 'History', 'Biography', 'Memoir', 'Ukraine', 'War', 'Autobiography']","['to-read', 'currently-reading', 'non-fiction', 'kindle', 'history', 'biography', 'nonfiction']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327983970i/12853168.jpg,https://www.goodreads.com/book/show/12853168-sliding-on-the-snow-stone
The Physician,Noah Gordon,"In the 11th century, Rob Cole left poor, disease-ridden London to make his way across the land, hustling, juggling, peddling cures to the sick—and discovering the mystical ways of healing. It was on his travels that he found his own very real gift for healing—a gift that urged him on to become a doctor. So all consuming was his dream, that he made the perilous, unheard-of journey to Persia, to its Arab universities where he would undertake a transformation that would shape his destiny forever.",4.41,"['Historical Fiction', 'Fiction', 'Historical', 'Medieval', 'Adventure', 'Classics', 'Medicine']","['to-read', 'currently-reading', 'historical-fiction', 'favorites', 'fiction', 'historical', 'history']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1389582565i/4692.jpg,https://www.goodreads.com/book/show/4692.The_Physician
"A Brief History of Intelligence: Evolution, AI, and the Five Breakthroughs That Made Our Brains",Max Solomon Bennett,"Equal parts Sapiens, Behave, and Superintelligence, but wholly original in scope, A Brief History of Intelligence offers a paradigm shift for how we understand neuroscience and AI. Artificial intelligence entrepreneur Max Bennett chronicles the five “breakthroughs” in the evolution of human intelligence and reveals what brains of the past can tell us about the AI of tomorrow. In the last decade, capabilities of artificial intelligence that had long been the realm of science fiction have, for the first time, become our reality. AI is now able to produce original art, identify tumors in pictures, and even steer our cars. And yet, large gaps remain in what modern AI systems can achieve—indeed, human brains still easily perform intellectual feats that we can’t replicate in AI systems. How is it possible that AI can beat a grandmaster at chess but can’t effectively load a dishwasher? As AI entrepreneur Max Bennett compellingly argues, finding the answer requires diving into the billion-year history of how the human brain evolved; a history filled with countless half-starts, calamities, and clever innovations. Not only do our brains have a story to tell—the future of AI may depend on it. Now, in , Bennett bridges the gap between neuroscience and AI to tell the brain’s evolutionary story, revealing how understanding that story can help shape the next generation of AI breakthroughs. Deploying a fresh perspective and working with the support of many top minds in neuroscience, Bennett consolidates this immense history into an approachable new framework, identifying the “Five Breakthroughs” that mark the brain’s most important evolutionary leaps forward. Each breakthrough brings new insight into the biggest mysteries of human intelligence. Containing fascinating corollaries to developments in AI, shows where current AI systems have matched or surpassed our brains, as well as where AI systems still fall short. Simply put, until AI systems successfully replicate each part of our brain’s long journey, AI systems will fail to exhibit human-like intelligence. Endorsed and lauded by many of the top neuroscientists in the field today, Bennett’s work synthesizes the most relevant scientific knowledge and cutting-edge research into an easy-to-understand and riveting evolutionary story. With sweeping scope and stunning insights,   proves that understanding the arc of our brain’s history can unlock the tools for successfully navigating our technological future. 
Show more",4.46,"['Science', 'Nonfiction', 'Artificial Intelligence', 'History', 'Psychology', 'Technology', 'Neuroscience']","['to-read', 'currently-reading', 'science', 'non-fiction', 'ai', 'history', 'nonfiction']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1678219676i/62050269.jpg,https://www.goodreads.com/book/show/62050269-a-brief-history-of-intelligence
Stargazer,Claudia Gray,"The vampire in me was closer to the surface...

Evernight Academy: an exclusive boarding school for the most beautiful, dangerous students of all—vampires. Bianca, born to two vampires, has always been told her destiny is to become one of them.

But Bianca fell in love with Lucas—a vampire hunter sworn to destroy her kind. They were torn apart when his true identity was revealed, forcing him to flee the school.

Although they may be separated, Bianca and Lucas will not give each other up. She will risk anything for the chance to see him again, even if it means coming face-to-face with the vampire hunters of Black Cross—or deceiving the powerful vampires of Evernight. Bianca's secrets will force her to live a life of lies.

Yet Bianca isn't the only one keeping secrets. When Evernight is attacked by an evil force that seems to target her, she discovers the truth she thought she knew is only the beginning....
Show more",3.79,"['Young Adult', 'Vampires', 'Fantasy', 'Paranormal', 'Romance', 'Paranormal Romance', 'Supernatural']","['to-read', 'young-adult', 'vampires', 'fantasy', 'paranormal', 'own', 'books-i-own']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1306376986i/3054684.jpg,https://www.goodreads.com/book/show/3054684-stargazer
My Life Next Door,Huntley Fitzpatrick,"A gorgeous debut about family, friendship, first romance, and how to be true to one person you love without betraying another

“One thing my mother never knew, and would disapprove of most of all, was that I watched the Garretts. All the time.”

The Garretts are everything the Reeds are not. Loud, numerous, messy, affectionate. And every day from her balcony perch, seventeen-year-old Samantha Reed wishes she was one of them . . . until one summer evening, Jase Garrett climbs her terrace and changes everything. As the two fall fiercely in love, Jase's family makes Samantha one of their own. Then in an instant, the bottom drops out of her world and she is suddenly faced with an impossible decision. Which perfect family will save her? Or is it time she saved herself?

A dreamy summer read, full of characters who stay with you long after the story is over.
Show more",3.97,"['Romance', 'Young Adult', 'Contemporary', 'Fiction', 'Young Adult Contemporary', 'Realistic Fiction', 'Chick Lit']","['to-read', 'currently-reading', 'romance', 'young-adult', 'favorites', 'contemporary', 'ya']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1394240144i/12294652.jpg,https://www.goodreads.com/book/show/12294652-my-life-next-door
"Lean In: Women, Work, and the Will to Lead",Sheryl Sandberg,"Sheryl Sandberg’s Lean In is a massive cultural phenomenon and its title has become an instant catchphrase for empowering women. The book soared to the top of bestseller lists internationally, igniting global conversations about women and ambition. Sandberg packed theatres, dominated opinion pages, appeared on every major television show and on the cover of Time magazine, and sparked ferocious debate about women and leadership. Ask most women whether they have the right to equality at work and the answer will be a resounding yes, but ask the same women whether they'd feel confident asking for a raise, a promotion, or equal pay, and some reticence creeps in. The statistics, although an improvement on previous decades, are certainly not in women's favour – of 197 heads of state, only twenty-two are women. Women hold just 20 percent of seats in parliaments globally, and in the world of big business, a meagre eighteen of the Fortune 500 CEOs are women. In , Sheryl Sandberg – Facebook COO and one of magazine's Most Powerful Women in Business – draws on her own experience of working in some of the world's most successful businesses and looks at what women can do to help themselves, and make the small changes in their life that can effect change on a more universal scale.
Show more",3.95,"['Nonfiction', 'Business', 'Feminism', 'Self Help', 'Leadership', 'Book Club', 'Audiobook']","['to-read', 'currently-reading', 'non-fiction', 'business', 'nonfiction', 'feminism', 'self-help']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1630483761i/16071764.jpg,https://www.goodreads.com/book/show/16071764-lean-in
Stalking Jack the Ripper,Kerri Maniscalco,"Seventeen-year-old Audrey Rose Wadsworth was born a lord's daughter, with a life of wealth and privilege stretched out before her. But between the social teas and silk dress fittings, she leads a forbidden secret life.

Against her stern father's wishes and society's expectations, Audrey often slips away to her uncle's laboratory to study the gruesome practice of forensic medicine. When her work on a string of savagely killed corpses drags Audrey into the investigation of a serial murderer, her search for answers brings her close to her own sheltered world.

The story's shocking twists and turns, augmented with real, sinister period photos, will make this dazzling debut from author Kerri Maniscalco impossible to forget.
Show more",3.93,"['Historical Fiction', 'Mystery', 'Young Adult', 'Romance', 'Historical', 'Fantasy', 'Horror']","['to-read', 'currently-reading', 'historical-fiction', 'mystery', 'young-adult', 'favorites', 'physical-tbr']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1530823449i/40727470.jpg,https://www.goodreads.com/book/show/40727470-stalking-jack-the-ripper
Animal Dreams,Barbara Kingsolver,"""Animals dream about the things they do in the day time just like people do. If you want sweet dreams, you've got to live a sweet life."" So says Loyd Peregrina, a handsome Apache trainman and latter-day philosopher. But when Codi Noline returns to her hometown, Loyd's advice is painfully out of her reach. Dreamless and at the end of her rope, Codi comes back to Grace, Arizona to confront her past and face her ailing, distant father. What she finds is a town threatened by a silent environmental catastrophe, some startling clues to her own identity, and a man whose view of the world could change the course of her life. Blending flashbacks, dreams, and Native American legends, Animal Dreams is a suspenseful love story and a moving exploration of life's largest commitments. With this work, the acclaimed author of and sustains her familiar voice while giving readers her most remarkable book yet.
Show more",4.08,"['Fiction', 'Contemporary', 'Literary Fiction', 'Book Club', 'Novels', 'Adult Fiction', 'Literature']","['to-read', 'currently-reading', 'fiction', 'favorites', 'own', 'books-i-own', 'owned']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1481663395i/77262.jpg,https://www.goodreads.com/book/show/77262.Animal_Dreams
The Husband's Secret,Liane Moriarty,"At the heart of The Husband’s Secret is a letter that’s not meant to be read

My darling Cecilia, if you’re reading this, then I’ve died...

Imagine that your husband wrote you a letter, to be opened after his death. Imagine, too, that the letter contains his deepest, darkest secret—something with the potential to destroy not just the life you built together, but the lives of others as well. Imagine, then, that you stumble across that letter while your husband is still very much alive. . . .

Cecilia Fitzpatrick has achieved it all—she’s an incredibly successful businesswoman, a pillar of her small community, and a devoted wife and mother. Her life is as orderly and spotless as her home. But that letter is about to change everything, and not just for her: Rachel and Tess barely know Cecilia—or each other—but they too are about to feel the earth-shattering repercussions of her husband’s secret.

Acclaimed author Liane Moriarty has written a gripping, thought-provoking novel about how well it is really possible to know our spouses—and, ultimately, ourselves.
Show more",3.95,"['Fiction', 'Book Club', 'Mystery', 'Chick Lit', 'Contemporary', 'Audiobook', 'Thriller']","['to-read', 'currently-reading', 'fiction', 'book-club', 'mystery', 'favorites', '2014']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1460577225i/17802724.jpg,https://www.goodreads.com/book/show/17802724-the-husband-s-secret
Lord of Shadows,Cassandra Clare,"Would you trade your soul mate for your soul?

A Shadowhunter’s life is bound by duty. Constrained by honor. The word of a Shadowhunter is a solemn pledge, and no vow is more sacred than the vow that binds parabatai, warrior partners—sworn to fight together, die together, but never to fall in love.

Emma Carstairs has learned that the love she shares with her parabatai, Julian Blackthorn, isn’t just forbidden—it could destroy them both. She knows she should run from Julian. But how can she when the Blackthorns are threatened by enemies on all sides?

Their only hope is the Black Volume of the Dead, a spell book of terrible power. Everyone wants it. Only the Blackthorns can find it. Spurred on by a dark bargain with the Seelie Queen, Emma; her best friend, Cristina; and Mark and Julian Blackthorn journey into the Courts of Faerie, where glittering revels hide bloody danger and no promise can be trusted. Meanwhile, rising tension between Shadowhunters and Downworlders has produced the Cohort, an extremist group of Shadowhunters dedicated to registering Downworlders and “unsuitable” Nephilim. They’ll do anything in their power to expose Julian’s secrets and take the Los Angeles Institute for their own.

When Downworlders turn against the Clave, a new threat rises in the form of the Lord of Shadows—the Unseelie King, who sends his greatest warriors to slaughter those with Blackthorn blood and seize the Black Volume. As dangers close in, Julian devises a risky scheme that depends on the cooperation of an unpredictable enemy. But success may come with a price he and Emma cannot even imagine, one that will bring with it a reckoning of blood that could have repercussions for everyone and everything they hold dear.
Show more",4.40,"['Fantasy', 'Young Adult', 'Romance', 'Urban Fantasy', 'Paranormal', 'Young Adult Fantasy', 'Fiction']","['to-read', 'currently-reading', 'fantasy', 'favorites', 'young-adult', 'owned', 'books-i-own']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1479513427i/30312891.jpg,https://www.goodreads.com/book/show/30312891-lord-of-shadows
Ascend,Amanda Hocking,"Wendy Everly is facing an impossible choice. The only way to save the Trylle from their deadliest enemy is by sacrificing herself.  If she doesn't surrender to the Vittra, her people will be thrust into a brutal war against an unbeatable foe.  But how can Wendy leave all her friends behind... even if it’s the only way to save them?

The stakes have never been higher, because her kingdom isn't the only thing she stands to lose. After falling for both Finn and Loki, she’s about to make the ultimate choice... who to love forever. One guy has finally proven to be the love of her life—and now all their lives might be coming to an end. 

Everything has been leading to this moment.  The future of her entire world rests in her hands—if she’s ready to fight for it.
Show more",4.08,"['Fantasy', 'Young Adult', 'Romance', 'Paranormal', 'Paranormal Romance', 'Fiction', 'Magic']","['to-read', 'fantasy', 'young-adult', 'currently-reading', 'favorites', 'own', 'ya']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1397955256i/11947829.jpg,https://www.goodreads.com/book/show/11947829-ascend
Night Owl,Andrew Mayne,"A shocking act of sabotage draws a retired spy into a deadly conspiracy in an explosive thriller by an Amazon Charts and Wall Street Journal bestselling author.

After three decades in counterintelligence, Brad Trasker is retired, disillusioned, and dealing with a tragic loss. Spy games are behind him until he attends the launch of a next-generation aircraft. When the project of innovative aerospace CEO Kylie Connor explodes on the tarmac―nearly killing her in the process―Trasker is pulled back into the line of fire.

The mystery of the sabotage quickly deepens. All Kylie’s data has been wiped from the server. One of her engineers has disappeared. A seed investor has died in a suspicious car accident. And a cold-blooded murder raises the stakes even higher.

To discover who’s pulling the strings behind a dangerous conspiracy, Trasker needs to find a motive. Corporate espionage, revenge, or something he can’t yet see? Targeted by assassins, he finds himself overmatched when he realizes he can’t trust anyone―including Kylie. Too long out of a game he no longer understands, Trasker must adapt or die.
Show more",4.17,"['Thriller', 'Mystery', 'Fiction', 'Mystery Thriller', 'Suspense', 'Crime', 'Audiobook']","['to-read', 'currently-reading', 'thriller', 'kindle', '2024', 'mystery', 'fiction']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1683210218i/122996469.jpg,https://www.goodreads.com/book/show/122996469-night-owl
Persepolis Rising,James S.A. Corey,"In the thousand-sun network of humanity's expansion, new colony worlds are struggling to find their way. Every new planet lives on a knife-edge between collapse and wonder, and the crew of the ageing gunship Rocinante have their hands more than full keeping the fragile peace.
In the vast space between Earth and Jupiter, the inner planets and the Belt have formed a tentative and uncertain alliance, still haunted by a history of wars and prejudices. On the lost colony world of Laconia, a hidden enemy has a new vision for all of humanity – and the power to enforce it.
New technologies clash with old, as the history of human conflict returns to its ancient pattern of war and subjugation. But human nature is not the only enemy, and the forces being unleashed have their own price. A price that will change the shape of humanity – and of the Rocinante – unexpectedly and for ever …



Show more",4.38,"['Science Fiction', 'Fiction', 'Audiobook', 'Space Opera', 'Space', 'Fantasy', 'Science Fiction Fantasy']","['to-read', 'currently-reading', 'science-fiction', 'sci-fi', 'fiction', 'scifi', 'audiobook']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1481562381i/28335696.jpg,https://www.goodreads.com/book/show/28335696-persepolis-rising
Fractal Noise,Christopher Paolini,"July 25th, 2234: The crew of the Adamura discovers the Anomaly.

On the seemingly uninhabited planet Talos VII:a circular pit, 50 kilometers wide.

Its curve not of nature, but design.

Now, a small team must land and journey on foot across the surface to learn who built the hole and why.

But they all carry the burdens of lives carved out on disparate colonies in the cruel cold of space.

For some the mission is the dream of the lifetime, for others a risk not worth taking, and for one it is a desperate attempt to find meaning in an uncaring universe.

Each step they take toward the mysterious abyss is more punishing than the last.

And the ghosts of their past follow.
Show more",3.44,"['Science Fiction', 'Fiction', 'Audiobook', 'Fantasy', 'Space', 'Space Opera', 'Science Fiction Fantasy']","['to-read', 'currently-reading', 'sci-fi', 'science-fiction', '2023', 'owned', 'fiction']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1667492518i/62711641.jpg,https://www.goodreads.com/book/show/62711641-fractal-noise
Tier One,Brian Andrews,"In a world violated by terror, the old lines have blurred. Meet the next generation of covert ops.

John Dempsey’s life—as an elite Tier One Navy SEAL named Jack Kemper—is over. A devastating terrorist action catapults him from a world of moral certainty and decisive orders into the shadowy realm of espionage, where ambiguity is the only rule. His new mission: hunt down those responsible for the greatest tragedy in the history of the US Special Ops and bring them to justice.

But how does a man torn between duty and revenge walk the line and preserve his soul?

As Dempsey struggles with the games of spies, the case propels him across the globe in a desperate effort to prevent a new, horrifying attack on American soil.

Once, John Dempsey followed orders blindly. Now he sees behind the curtain, and the security of the civilized world rests on one question: Can a Tier One Navy SEAL adapt and become the world’s most lethal spy?
Show more",4.14,"['Thriller', 'Fiction', 'Military Fiction', 'Audiobook', 'Espionage', 'Action', 'Adventure']","['currently-reading', 'to-read', 'thriller', 'fiction', 'kindle', 'audible', 'military']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1468485969i/30196482.jpg,https://www.goodreads.com/book/show/30196482-tier-one
The Hot Zone: The Terrifying True Story of the Origins of the Ebola Virus,Richard Preston,"A highly infectious, deadly virus from the central African rain forest suddenly appears in the suburbs of Washington, D.C. There is no cure. In a few days 90 percent of its victims are dead. A secret military SWAT team of soldiers and scientists is mobilized to stop the outbreak of this exotic ""hot"" virus. The Hot Zone tells this dramatic story, giving a hair-raising account of the appearance of rare and lethal viruses and their ""crashes"" into the human race. Shocking, frightening, and impossible to ignore, The Hot Zone proves that truth really is scarier than fiction.",4.16,"['Nonfiction', 'Science', 'History', 'Medical', 'Medicine', 'Horror', 'Thriller']","['to-read', 'currently-reading', 'non-fiction', 'science', 'nonfiction', 'favorites', 'history']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1413747743i/16213.jpg,https://www.goodreads.com/book/show/16213.The_Hot_Zone
Lisey's Story,Stephen King,"Lisey Debusher Landon lost her husband, Scott, two years ago, after a twenty-five year marriage of the most profound and sometimes frightening intimacy. Scott was an award-winning, bestselling novelist and a very complicated man. Early in their relationship, before they married, Lisey had to learn from him about books and blood and bools. Later, she understood that there was a place Scott went--a place that both terrified and healed him, that could eat him alive or give him the ideas he needed in order to live. Now it's Lisey's turn to face Scott's demons, Lisey's turn to go to Boo'ya Moon. What begins as a widow's efforts to sort through the papers of her celebrated husband becomes a nearly fatal journey into the darkness he inhabited. Perhaps King's most personal and powerful novel, Lisey's Story is about the wellsprings of creativity, the temptations of madness, and the secret language of love.
(front flap)
Show more",3.70,"['Horror', 'Fiction', 'Fantasy', 'Thriller', 'Mystery', 'Audiobook', 'Romance']","['to-read', 'currently-reading', 'stephen-king', 'horror', 'fiction', 'owned', 'own']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1316346037i/10566.jpg,https://www.goodreads.com/book/show/10566.Lisey_s_Story
Messenger,Lois Lowry,"Messenger is the masterful third novel in the Giver Quartet, which began with the dystopian bestseller The Giver, now a major motion picture.
 
Matty has lived in Village and flourished under the guidance of Seer, a blind man known for his special sight. Village once welcomed newcomers, but something sinister has seeped into Village and the people have voted to close it to outsiders. Matty has been invaluable as a messenger. Now he must risk everything to make one last journey through the treacherous forest with his only weapon, a power he unexpectedly discovers within himself.
Show more",3.92,"['Young Adult', 'Dystopia', 'Fiction', 'Fantasy', 'Science Fiction', 'Middle Grade', 'Classics']","['to-read', 'currently-reading', 'young-adult', 'dystopian', 'fiction', 'fantasy', 'dystopia']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1386924375i/12930.jpg,https://www.goodreads.com/book/show/12930.Messenger
Diary,Chuck Palahniuk,"Misty Wilmot has had it. Once a promising young artist, she’s now stuck on an island ruined by tourism, drinking too much and working as a waitress in a hotel. Her husband, a contractor, is in a coma after a suicide attempt, but that doesn’t stop his clients from threatening Misty with lawsuits over a series of vile messages they’ve found on the walls of houses he remodeled.

Suddenly, though, Misty finds her artistic talent returning as she begins a period of compulsive painting. Inspired but confused by this burst of creativity, she soon finds herself a pawn in a larger conspiracy that threatens to cost hundreds of lives. What unfolds is a dark, hilarious story from America’s most inventive nihilist, and Palahniuk’s most impressive work to date.
Show more",3.65,"['Fiction', 'Horror', 'Contemporary', 'Thriller', 'Mystery', 'Novels', 'Suspense']","['to-read', 'fiction', 'currently-reading', 'favorites', 'own', 'owned', 'horror']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388196823i/22284.jpg,https://www.goodreads.com/book/show/22284.Diary
Never Fade,Alexandra Bracken,"Ruby never asked for the abilities that almost cost her her life. Now she must call upon them on a daily basis, leading dangerous missions to bring down a corrupt government and breaking into the minds of her enemies. Other kids in the Children’s League call Ruby “Leader”, but she knows what she really is: a monster.

When Ruby is entrusted with an explosive secret, she must embark on her most dangerous mission yet: leaving the Children’s League behind. Crucial information about the disease that killed most of America’s children—and turned Ruby and the others who lived into feared and hated outcasts—has survived every attempt to destroy it. But the truth is only saved in one place: a flashdrive in the hands of Liam Stewart, the boy Ruby once believed was her future—and who now wouldn’t recognize her.

As Ruby sets out across a desperate, lawless country to find Liam—and answers about the catastrophe that has ripped both her life and America apart—she is torn between old friends and the promise she made to serve the League. Ruby will do anything to protect the people she loves. But what if winning the war means losing herself?
Show more",4.20,"['Dystopia', 'Young Adult', 'Fantasy', 'Science Fiction', 'Romance', 'Fiction', 'Paranormal']","['to-read', 'currently-reading', 'favorites', 'dystopian', 'young-adult', 'fantasy', 'dystopia']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1368460550i/16150830.jpg,https://www.goodreads.com/book/show/16150830-never-fade
Tell the Wolves I'm Home,Carol Rifka Brunt,"In this striking literary debut, Carol Rifka Brunt unfolds a moving story of love, grief, and renewal as two lonely people become the unlikeliest of friends and find that sometimes you don't know you've lost someone until you've found them.

1987. There's only one person who has ever truly understood fourteen-year-old June Elbus, and that's her uncle, the renowned painter Finn Weiss. Shy at school and distant from her older sister, June can only be herself in Finn's company; he is her godfather, confidant, and best friend. So when he dies, far too young, of a mysterious illness her mother can barely speak about, June's world is turned upside down. But Finn's death brings a surprise acquaintance into June's life—someone who will help her to heal, and to question what she thinks she knows about Finn, her family, and even her own heart.

At Finn's funeral, June notices a strange man lingering just beyond the crowd. A few days later, she receives a package in the mail. Inside is a beautiful teapot she recognizes from Finn's apartment, and a note from Toby, the stranger, asking for an opportunity to meet. As the two begin to spend time together, June realizes she's not the only one who misses Finn, and if she can bring herself to trust this unexpected friend, he just might be the one she needs the most.

An emotionally charged coming-of-age novel, is a tender story of love lost and found, an unforgettable portrait of the way compassion can make us whole again.
Show more",4.03,"['Fiction', 'Book Club', 'Young Adult', 'Historical Fiction', 'Contemporary', 'Coming Of Age', 'LGBT']","['to-read', 'currently-reading', 'fiction', 'favorites', 'book-club', 'young-adult', 'historical-fiction']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1335450415i/12875258.jpg,https://www.goodreads.com/book/show/12875258-tell-the-wolves-i-m-home
La Vérité sur l'Affaire Harry Quebert,Joël Dicker,"À New York, au printemps 2008, alors que l’Amérique bruisse des prémices de l’élection présidentielle, Marcus Goldman, jeune écrivain à succès, est dans la tourmente : il est incapable d’écrire le nouveau roman qu’il doit remettre à son éditeur d’ici quelques mois. Le délai est près d’expirer quand soudain tout bascule pour lui : son ami et ancien professeur d’université, Harry Quebert, l’un des écrivains les plus respectés du pays, est rattrapé par son passé et se retrouve accusé d’avoir assassiné, en 1975, Nola Kellergan, une jeune fille de 15 ans, avec qui il aurait eu une liaison. Convaincu de l’innocence de Harry, Marcus abandonne tout pour se rendre dans le New Hampshire et mener son enquête. Il est rapidement dépassé par les événements : l’enquête s’enfonce et il fait l’objet de menaces. Pour innocenter Harry et sauver sa carrière d’écrivain, il doit absolument répondre à trois questions : Qui a tué Nola Kellergan? Que s’est-il passé dans le New Hampshire à l’été 1975? Et comment écrit-on un roman à succès?
Show more",4.20,"['Thriller', 'Fiction', 'Mystery', 'Crime', 'France', 'Mystery Thriller', 'Contemporary']","['to-read', 'currently-reading', 'favorites', 'thriller', 'fiction', 'mystery', '2024']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1347987605i/16033842.jpg,https://www.goodreads.com/book/show/16033842-la-v-rit-sur-l-affaire-harry-quebert
Murder in the Family,Cara Hunter,"A shocking thriller about a cold case, a fictional true crime series, and the family caught in the middle.

SIX EPISODES. ONE KILLER.

It was a case that gripped the nation. In December 2003, Luke Ryder, the stepfather of acclaimed filmmaker Guy Howard (then aged 10), was found dead in the garden of their suburban family home.

Luke Ryder's murder has never been solved. Everyone present around the time of the murder swears they saw nothing. Despite a high-profile police investigation and endless media attention, no suspect was ever charged.

But some murder cases are simply too big to forget...

Now comes the sensational new Netflix series dedicated to investigating--and perhaps cracking--this famous cold case. The production team will re-examine testimony, re-interview witnesses, and once again scour the evidence. The family will speak. The key players will be reunited--on camera. The truth will come out.

Are you ready to see it?
Show more",3.72,"['Mystery', 'Thriller', 'Mystery Thriller', 'Crime', 'Fiction', 'Book Club', 'Adult']","['to-read', 'currently-reading', 'physical-tbr', 'mystery', '2024', '2023', 'thriller']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1667925697i/63241097.jpg,https://www.goodreads.com/book/show/63241097-murder-in-the-family
Requiem,Lauren Oliver,"Now an active member of the resistance, Lena has transformed. The nascent rebellion that was underway in Pandemonium has ignited into an all-out revolution in Requiem, and Lena is at the center of the fight. After rescuing Julian from a death sentence, Lena and her friends fled to the Wilds. But the Wilds are no longer a safe haven. Pockets of rebellion have opened throughout the country, and the government cannot deny the existence of Invalids. Regulators infiltrate the borderlands to stamp out the rebels.

As Lena navigates the increasingly dangerous terrain of the Wilds, her best friend, Hana, lives a safe, loveless life in Portland as the fiancée of the young mayor. is told from the perspectives of both Lena and her friend Hana. They live side by side in a world that divides them until, at last, their stories converge.
Show more",3.73,"['Young Adult', 'Dystopia', 'Romance', 'Fantasy', 'Science Fiction', 'Fiction', 'Audiobook']","['to-read', 'young-adult', 'dystopian', 'currently-reading', 'dystopia', 'ya', 'romance']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1340992438i/9593913.jpg,https://www.goodreads.com/book/show/9593913-requiem
