title,author,description,rating,genres,shelves,image_book,url
A Town Like Alice,Nevil Shute,"Nevil Shute's most beloved novel, a tale of love and war, follows its enterprising heroine from the Malayan jungle during World War II to the rugged Australian outback.

Jean Paget, a young Englishwoman living in Malaya, is captured by the invading Japanese and forced on a brutal seven-month death march with dozens of other women and children. A few years after the war, Jean is back in England, the nightmare behind her. However, an unexpected inheritance inspires her to return to Malaya to give something back to the villagers who saved her life. Jean's travels leads her to a desolate Australian outpost called Willstown, where she finds a challenge that will draw on all the resourcefulness and spirit that carried her through her war-time ordeals.
Show more",4.15,"['Fiction', 'Historical Fiction', 'Classics', 'Australia', 'Romance', 'Book Club', 'War']","['to-read', 'currently-reading', 'fiction', 'historical-fiction', 'classics', 'favorites', 'australia']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327957610i/107301.jpg,https://www.goodreads.com/book/show/107301.A_Town_Like_Alice
Kindred,Octavia E. Butler,"The visionary author’s masterpiece pulls us—along with her Black female hero—through time to face the horrors of slavery and explore the impacts of racism, sexism, and white supremacy then and now.

Dana, a modern Black woman, is celebrating her 26th birthday with her new husband when she is snatched abruptly from her home in California and transported to the antebellum South. Rufus, the white son of a plantation owner, is drowning, and Dana has been summoned to save him. Dana is drawn back repeatedly through time to the slave quarters, and each time the stay grows longer, more arduous, and more dangerous until it is uncertain whether or not Dana’s life will end, long before it has a chance to begin.
Show more",4.31,"['Historical Fiction', 'Fiction', 'Science Fiction', 'Fantasy', 'Time Travel', 'Classics', 'Book Club']","['to-read', 'currently-reading', 'historical-fiction', 'fiction', 'science-fiction', 'sci-fi', 'favorites']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1339423248i/60931.jpg,https://www.goodreads.com/book/show/60931.Kindred
Morsels,Abe Moss,"Meeting the family is scary. Surviving them is a nightmare.

Connie can’t deny she’s nervous about meeting her boyfriend’s family. Spending the weekend at their ritzy woodland summer home, Evan’s already given her fair warning: that his parents are cold, snobbish, and especially unpleasant toward those outside their usual social circles.

So when Evan’s mother warmly greets them with open arms, Connie is as confused as he is. Evan’s parents are nothing like he described. They’re so friendly, in fact, Evan himself can hardly believe they’re real.

Then, while helping Evan’s mother with dinner preparations, Connie overhears strange noises coming from the basement—what almost sounds like voices calling out for help.

Connie doesn't realize that once the door is opened, it can’t be closed. Or that once she descends those rickety steps into the darkness below...

Show more",3.69,"['Horror', 'Thriller', 'Paranormal', 'Mystery', 'Supernatural', 'Contemporary', 'Epic']","['to-read', 'currently-reading', 'horror', 'dnf', 'wishlist', 'thriller', 'kindle-unlimited']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1715180312i/213066340.jpg,https://www.goodreads.com/book/show/213066340-morsels
The Reappearance of Rachel Price,Holly Jackson,"A new true-crime fueled mystery thriller about a girl determined to uncover the shocking truth about her missing mother while filming a documentary on the unsolved case.

Lights. Camera. Lies.

18-year-old Bel has lived her whole life in the shadow of her mom’s mysterious disappearance. Sixteen years ago, Rachel Price vanished and young Bel was the only witness, but she has no memory of it. Rachel is gone, long presumed dead, and Bel wishes everyone would just move on.

But the case is dragged up from the past when the Price family agree to a true crime documentary. Bel can’t wait for filming to end, for life to go back to normal. And then the impossible happens. Rachel Price reappears, and life will never be normal again.

Rachel has an unbelievable story about what happened to her. Unbelievable, because Bel isn’t sure it’s real. If Rachel is lying, then where has she been all this time? And – could she be dangerous? With the cameras still rolling, Bel must uncover the truth about her mother, and find out why Rachel Price really came back from the dead . . .

From world-renowned author Holly Jackson comes a mind-blowing masterpiece about one girl’s search for the truth, and the terror in finding out who your family really is.
Show more",4.09,"['Mystery', 'Thriller', 'Young Adult', 'Mystery Thriller', 'Fiction', 'Audiobook', 'Crime']","['to-read', 'currently-reading', '2024', 'physical-tbr', 'mystery', 'thriller', 'tbr']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1692547104i/182484360.jpg,https://www.goodreads.com/book/show/182484360-the-reappearance-of-rachel-price
The Butcher of the Forest,Premee Mohamed,"A world-weary woman races against the clock to rescue the children of a wrathful tyrant from a dangerous, otherworldly forest.

At the northern edge of a land ruled by a monstrous, foreign tyrant lies the wild forest known as the Elmever. The villagers know better than to let their children go near—once someone goes in, they never come back out.

No one knows the strange and terrifying traps of the Elmever better than Veris Thorn, the only person to ever rescue a child from the forest many years ago. When the Tyrant’s two young children go missing, Veris is commanded to enter the forest once more and bring them home safe. If Veris fails, the Tyrant will kill her; if she remains in the forest for longer than a day, she will be trapped forevermore.

So Veris will travel deep into the Elmever to face traps, riddles, and monsters at the behest of another monster. One misstep will cost everything.
Show more",3.87,"['Fantasy', 'Horror', 'Novella', 'Fiction', 'Adult', 'Short Stories', 'Dark Fantasy']","['to-read', 'fantasy', 'currently-reading', 'horror', '2024', 'novella', 'fiction']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1685624911i/127281143.jpg,https://www.goodreads.com/book/show/127281143-the-butcher-of-the-forest
Someone Else's Bucket List,Amy T. Matthews,"After the untimely death of her outgoing, hugely successful influencer sister, an introverted woman takes on the terrifying challenge of completing her sister’s bucket list as the world watches, in a bid to save her family—and others—from the crippling medical debt her cancer battle left behind.

My dying wish is for you to finish my bucket list. I refuse to die without knowing this list will be completed. And I refuse to die without knowing my family will be okay . . .

Jodie Boyd is a shy and anxious twenty-something, completely unsure what to do with her life. Her older sister, Bree, is an adventurous, globe-trotting, hugely successful Instagram influencer with more than a million followers. She’s the most alive person Jodie knows—up until Bree’s unfathomable, untimely death from Leukemia. The Boyds are devastated, not to mention overwhelmed with medical debt. But Bree thought of everything—and soon, Jodie is shocked by a new post on her sister’s Instagram feed.

The first of many Bree recorded in secret, the post foretells a jaw-dropping challenge for Jodie: to complete Bree’s very public bucket list. From “Fly over Antarctica,” to “Perform a walk-on cameo in a Broadway musical,” if Jodie does it—and keeps all Bree’s followers—a corporate sponsor will pay off the staggering medical debt. If she gains followers, the Boyds won’t be the only ones to benefit. It’s crazy. It’s terrifying. It’s impossible, immoral even, to refuse. So, despite the whole world watching, Jodie plunges in, never imagining that in death, her sister will teach her how to live, and that the last item on the list—“Fall in love”—may just prove to be the easiest.
Show more",3.99,"['Fiction', 'Romance', 'Book Club', 'Contemporary', 'Audiobook', 'Novels', 'Drama']","['to-read', 'currently-reading', '2024', '2023', 'fiction', 'romance', 'book-club']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1663198163i/62593654.jpg,https://www.goodreads.com/book/show/62593654-someone-else-s-bucket-list
Spark of the Everflame,Penn Cole,"When old secrets catch fire, everything will burn.

In a mortal world colonized by the gods and ruled over by the Descended, their cruel offspring, Diem Bellator yearns to escape the insular life of her poor village.

Her mother’s sudden disappearance—and the discovery of a dangerous secret about her past—offer Diem an unexpected opportunity to enter the dark world of Descended royalty and unlock the web of mysteries her mother left behind.

With the dying King’s handsome, mysterious heir watching her every move, and a ruthless mortal alliance recruiting her to join the growing civil war, Diem will have to navigate the unwritten rules of love, power, and politics in order to save her family—and all of mortalkind.

is the first book in , a four-book fantasy romance series. This slow burn, enemies-to-lovers epic is perfect for lovers of magic, dragons, angst, and banter and will appeal to fans of books like , , , and .
Show more",4.19,"['Fantasy', 'Romantasy', 'Romance', 'Fantasy Romance', 'Enemies To Lovers', 'Magic', 'Audiobook']","['to-read', 'currently-reading', 'fantasy', '2024', '2025', 'romantasy', 'kindle-unlimited']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1684550094i/123471760.jpg,https://www.goodreads.com/book/show/123471760-spark-of-the-everflame
On Dublin Street,Samantha Young,"Jocelyn Butler has been hiding from her past for years. But all her secrets are about to be laid bare ...

Four years ago, Jocelyn left her tragic past behind in the States and started over in Scotland, burying her grief, ignoring her demons, and forging ahead without attachments. Her solitary life is working well - until she moves into a new apartment on Dublin Street, where she meets a man who shakes her carefully guarded world to its core.

Braden Carmichael is used to getting what he wants, and he's determined to get Jocelyn into his bed. Knowing how skittish she is about entering a relationship, Braden proposes an arrangement that will satisfy their intense attraction without any strings attached.

But after an intrigued Jocelyn accepts, she realizes that Braden won't be satisfied with just mind-blowing passion. The stubborn Scotsman is intent on truly knowing her . . . down to the very soul.
Show more",4.15,"['Romance', 'Contemporary', 'Contemporary Romance', 'New Adult', 'Adult', 'Fiction', 'Chick Lit']","['to-read', 'romance', 'favorites', 'currently-reading', 'contemporary', 'contemporary-romance', 'new-adult']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1490401910i/15760001.jpg,https://www.goodreads.com/book/show/15760001-on-dublin-street
The Turn of the Screw,Henry James,"The Turn of the Screw is an 1898 horror novella by Henry James that first appeared in serial format in Collier's Weekly magazine (January 27 - April 16, 1898). In October 1898 it appeared in The Two Magics, a book published by Macmillan in New York City and Heinemann in London.

A very young woman's first job: governess for two weirdly beautiful, strangely distant, oddly silent children, Miles and Flora, at a forlorn estate... An estate haunted by a beckoning evil. Half-seen figures who glare from dark towers and dusty windows- silent, foul phantoms who, day by day, night by night, come closer, ever closer. With growing horror, the helpless governess realizes the fiendish creatures want the children, seeking to corrupt their bodies, possess their minds, own their souls. But worse-much worse- the governess discovers that Miles and Flora have no terror of the lurking evil. For they want the walking dead as badly as the dead want them.

Excerpt:
I remember the whole beginning as a succession of flights and drops, a little seesaw of the right throbs and the wrong. After rising, in town, to meet his appeal, I had at all events a couple of very bad days - found myself doubtful again, felt indeed sure I had made a mistake. In this state of mind I spent the long hours of bumping, swinging coach that carried me to the stopping place at which I was to be met by a vehicle from the house.
Show more",3.38,"['Classics', 'Horror', 'Fiction', 'Gothic', 'Mystery', 'Audiobook', 'Literature']","['to-read', 'currently-reading', 'classics', 'horror', 'fiction', 'gothic', 'classic']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1567172392i/12948.jpg,https://www.goodreads.com/book/show/12948.The_Turn_of_the_Screw
Phantasma,Kaylie Smith,"Welcome to Phantasma. There are only two rules to the game: Stay alive. And don’t fall in love.

When Ophelia’s sister disappears, there is only one way to save her. Ophelia must enter Phantasma, a deadly contest inside a haunted mansion, and claim its prize—a single wish.

Phantasma is a maze of twisting corridors and lavish ballrooms, of demons and temptations. Ophelia will face nine challenges, each more dangerous than the last. There can only be one winner, and the other contestants will stop at nothing to eliminate their rivals.

Every day the house creates new monsters. But just as Ophelia’s fears threaten to overwhelm her, a mysterious stranger offers her a bargain.

Charming, arrogant and infuriatingly attractive, Blackwell claims he can guide her through the lethal trials ahead. All he asks in return is ten years of her life.

Ophelia knows she shouldn’t trust him. Blackwell doesn’t seem dangerous, but appearances can be deceptive. Worse still, she feels a dark and irresistible attraction drawing them closer and closer.

Her life is on the line. But in Phantasma, the only thing deadlier than losing the game is losing your heart . . .
Show more",4.08,"['Fantasy', 'Romantasy', 'Romance', 'Dark Romance', 'Paranormal', 'Fantasy Romance', 'Gothic']","['to-read', 'currently-reading', 'fantasy', '2025', 'physical-tbr', '2024', 'romantasy']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1710664241i/204593914.jpg,https://www.goodreads.com/book/show/204593914-phantasma
School's Out—Forever,James Patterson,"In this eagerly awaited follow-up, brave bird-kid Max and her flock are discovered by an FBI agent and forced to go to ""school."" There is no such thing as an ordinary day as Max deciphers how and when she's supposed to save the world, and she faces her greatest enemy--a clone of herself. Little, Brown and Company",4.14,"['Young Adult', 'Fantasy', 'Science Fiction', 'Fiction', 'Adventure', 'Paranormal', 'Action']","['to-read', 'currently-reading', 'young-adult', 'fantasy', 'favorites', 'sci-fi', 'science-fiction']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1346079917i/13139.jpg,https://www.goodreads.com/book/show/13139.School_s_Out_Forever
Station Eleven,Emily St. John Mandel,"An audacious, darkly glittering novel set in the eerie days of civilization’s collapse—the spellbinding story of a Hollywood star, his would-be savior, and a nomadic group of actors roaming the scattered outposts of the Great Lakes region, risking everything for art and humanity.

Kirsten Raymonde will never forget the night Arthur Leander, the famous Hollywood actor, had a heart attack on stage during a production of King Lear. That was the night when a devastating flu pandemic arrived in the city, and within weeks, civilization as we know it came to an end.

Twenty years later, Kirsten moves between the settlements of the altered world with a small troupe of actors and musicians. They call themselves The Traveling Symphony, and they have dedicated themselves to keeping the remnants of art and humanity alive. But when they arrive in St. Deborah by the Water, they encounter a violent prophet who will threaten the tiny band’s existence. And as the story takes off, moving back and forth in time, and vividly depicting life before and after the pandemic, the strange twist of fate that connects them all will be revealed.
Show more",4.07,"['Fiction', 'Science Fiction', 'Dystopia', 'Book Club', 'Post Apocalyptic', 'Audiobook', 'Fantasy']","['to-read', 'currently-reading', 'fiction', 'favorites', 'science-fiction', 'sci-fi', 'dystopian']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1680459872i/20170404.jpg,https://www.goodreads.com/book/show/20170404-station-eleven
The Red and the Black,Stendhal,"Handsome, ambitious Julien Sorel is determined to rise above his humble provincial origins. Soon realizing that success can only be achieved by adopting the subtle code of hypocrisy by which society operates, he begins to achieve advancement through deceit and self-interest. His triumphant career takes him into the heart of glamorous Parisian society, along the way conquering the gentle, married Madame de Rênal, and the haughty Mathilde. But then Julien commits an unexpected, devastating crime - and brings about his own downfall. The Red and the Black is a lively, satirical portrayal of French society after Waterloo, riddled with corruption, greed, and ennui, and Julien - the cold exploiter whose Machiavellian campaign is undercut by his own emotions - is one of the most intriguing characters in European literature.

Roger Gard's fine translation remains faithful to the natural, conversational tone of the original, while his introduction elucidates the complexities of Julien's character. This edition also contains a chronology, further reading and an appendix on Stendhal's use of epigraphs.
Show more",3.86,"['Classics', 'Fiction', 'France', 'French Literature', 'Literature', '19th Century', 'Novels']","['to-read', 'currently-reading', 'classics', 'fiction', 'french', 'favorites', 'french-literature']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1635011110i/14662.jpg,https://www.goodreads.com/book/show/14662.The_Red_and_the_Black
Twenty Love Poems and a Song of Despair,Pablo Neruda,"When it appeared in 1924, this work launched into the international spotlight a young and unknown poet whose writings would ignite a generation. W. S. Merwin's incomparable translation faces the original Spanish text. Now in a black-spine Classics edition with an introduction by Cristina Garcia, this book stands as an essential collection that continues to inspire lovers and poets around the world.
The most popular work by Chile's Nobel Prize-winning poet, and the subject of Pablo Larraín's acclaimed feature film Neruda starring Gael García Bernal.",4.20,"['Poetry', 'Classics', 'Romance', 'Spanish Literature', 'Fiction', 'Literature', 'Latin American']","['to-read', 'poetry', 'currently-reading', 'favorites', 'classics', 'poesía', 'romance']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1447622711i/5932.jpg,https://www.goodreads.com/book/show/5932.Twenty_Love_Poems_and_a_Song_of_Despair
The Watchers,A.M. Shine,"This forest isn't charted on any map. Every car breaks down at its treeline. Mina's is no different. Left stranded, she is forced into the dark woodland only to find a woman shouting, urging Mina to run to a concrete bunker. As the door slams behind her, the building is besieged by screams.

Mina finds herself in a room with a wall of glass, and an electric light that activates at nightfall, when the Watchers come above ground. These creatures emerge to observe their captive humans—and terrible things happen to anyone who doesn't reach the bunker in time.

Afraid and trapped among strangers, Mina is desperate for answers. Who are the Watchers? Why are these creatures keeping them imprisoned? And, most importantly, how can she escape?
Show more",3.89,"['Horror', 'Fantasy', 'Fiction', 'Thriller', 'Audiobook', 'Mystery', 'Paranormal']","['to-read', 'currently-reading', 'horror', '2024', 'fantasy', 'fiction', 'thriller']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1645891367i/58321103.jpg,https://www.goodreads.com/book/show/58321103-the-watchers
Needful Things,Stephen King,"Leland Gaunt opens a new shop in Castle Rock called Needful Things. Anyone who enters his store finds the object of his or her lifelong dreams and desires: a prized baseball card, a healing amulet. In addition to a token payment, Gaunt requests that each person perform a little ""deed,"" usually a seemingly innocent prank played on someone else from town. These practical jokes cascade out of control and soon the entire town is doing battle with itself. Only Sheriff Alan Pangborn suspects that Gaunt is behind the population's increasingly violent behavior.",3.98,"['Horror', 'Fiction', 'Thriller', 'Fantasy', 'Audiobook', 'Supernatural', 'Mystery']","['to-read', 'currently-reading', 'horror', 'stephen-king', 'fiction', 'owned', 'own']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1315767817i/107291.jpg,https://www.goodreads.com/book/show/107291.Needful_Things
Saving the World and Other Extreme Sports,James Patterson,"In MAXIMUM RIDE: SAVING THE WORLD AND OTHER EXTREME SPORTS, the time has arrived for Max and her winged ""Flock"" to face their ultimate enemy and discover their original purpose: to defeat the takeover of ""Re-evolution"", a sinister experiment to re-engineer a select population into a scientifically superior master race...and to terminate the rest. Max, Fang, Iggy, Nudge, Gasman, and Angel have always worked together to defeat the forces working against them--but can they save the world when they are torn apart, living in hiding and captivity, halfway across the globe from one another?",4.14,"['Young Adult', 'Fantasy', 'Science Fiction', 'Fiction', 'Adventure', 'Paranormal', 'Romance']","['to-read', 'young-adult', 'currently-reading', 'fantasy', 'favorites', 'sci-fi', 'science-fiction']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1442335715i/33676.jpg,https://www.goodreads.com/book/show/33676.Saving_the_World_and_Other_Extreme_Sports
Rules of Attraction,Simone Elkeles,"Carlos Fuentes doesn't want any part of the life his older brother, Alex, has laid out for him in Boulder, Colorado. He wants to keep living on the edge, and carve his own path-just like Alex did. Unfortunately, his ties to a Mexican gang aren't easy to break, and he soon finds himself being set up by a drug lord.

When Alex arranges for Carlos to live with his former professor and his family to keep him from being sent to jail, Carlos feels completely out of place. He's even more thrown by his strong feelings for the professor's daughter, Kiara, who is nothing like the girls he's usually drawn to. But Carlos and Kiara soon discover that in matters of the heart, the rules of attraction overpower the social differences that conspire to keep them apart.

As the danger grows for Carlos, he's shocked to discover that it's this seemingly All-American family who can save him. But is he willing to endanger their safety for a chance at the kind of life he's never even dreamed possible?
Show more",4.17,"['Romance', 'Young Adult', 'Contemporary', 'High School', 'Contemporary Romance', 'Realistic Fiction', 'Fiction']","['to-read', 'romance', 'young-adult', 'favorites', 'currently-reading', 'ya', 'contemporary']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1439792205i/7137775.jpg,https://www.goodreads.com/book/show/7137775-rules-of-attraction
The Valley of Horses,Jean M. Auel,"Librarian note: See an alternate cover edition here.

This unforgettable odyssey into the distant past carries us back to the awesome mysteries of the exotic, primeval world of The Clan of the Cave Bear, and to Ayla, now grown into a beautiful and courageous young woman.

Cruelly cast out by the new leader of the ancient Clan that adopted her as a child, Ayla leaves those she loves behind and travels alone through a stark, open land filled with dangerous animals but few people, searching for the Others, tall and fair like herself. The short summer gives her little time to look, and when she finds a sheltered valley with a herd of hardy steppe horses, she decides to stay and prepare for the long glacial winter ahead. Living with the Clan has taught Ayla many skills but not real hunting. She finally knows she can survive when she traps a horse, which gives her meat and a warm pelt for the winter, but fate has bestowed a greater gift, an orphaned foal with whom she develops a unique kinship. One winter extends to more; she discovers a way to make fire more quickly and a wounded cave lion cub joins her unusual family, but her beloved animals don't fulfill her restless need for human companionship. Then she hears the sound of a man screaming in pain. She saves tall, handsome Jondalar, who brings her a language to speak and an awakening of love and desire, but Ayla is torn between her fear of leaving her valley and her hope of living with her own kind.
Show more",4.04,"['Historical Fiction', 'Fiction', 'Fantasy', 'Historical', 'Romance', 'Adventure', 'Prehistoric']","['to-read', 'currently-reading', 'historical-fiction', 'fiction', 'fantasy', 'historical', 'favorites']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1324059760i/40493.jpg,https://www.goodreads.com/book/show/40493.The_Valley_of_Horses
Tales of H.P. Lovecraft,H.P. Lovecraft,"“H. P. Lovecraft has yet to be surpassed as the 20th century’s greatest practitioner of the classic horror tale.”―Stephen King The most important tales of the godfather of the modern horror genre―a master who influenced the works of a generation of writers including Stephen King and Anne Rice―are gathered in one volume by National Book Award-winning author Joyce Carol Oates. Combining the 19th-century gothic sensibility of Edgar Allan Poe with a daring internal vision, Lovecraft’s tales foretold a psychically troubled world to come. Set in a meticulously wrought, historically grounded New England landscape, his harrowing stories explore the collapse of sanity beneath the weight of chaotic events. Lovecraft’s universe is a frightening shadow world were reality and nightmare intertwine, and redemption can come only from below. For aficionados and a new generation of 21st-century readers , Tales of H. P. Lovecraft is a classic not to be missed.
Show more",4.23,"['Horror', 'Fiction', 'Short Stories', 'Classics', 'Fantasy', 'Science Fiction', 'Literature']","['to-read', 'currently-reading', 'horror', 'fiction', 'short-stories', 'classics', 'fantasy']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1168709833i/36314.jpg,https://www.goodreads.com/book/show/36314.Tales_of_H_P_Lovecraft
Just Once,Karen Kingsbury,"The #1 New York Times bestselling author “known for her deeply heartfelt novels” (Woman’s World) writes a sweeping and unforgettable World War II love story about a young woman torn between two brothers.

In 1941, beautiful Irvel Ellis is too focused on her secret to take much notice in the war raging overseas. She’s dating Sam but in love with his brother, Hank, and Irvel has no idea how to break the news when the unthinkable happens—Pearl Harbor is attacked. With their lives turned upside down overnight, Sam is drafted, and Hank wants to enlist. But Sam insists Hank stay home, where he and Irvel take up the battle on the home front.

While Sam fights in Europe, an undeniable chemistry builds between Irvel and Hank but neither would dare cross that line. Then a telegram comes, and the news is devastating. Hank enlists the next day and has just two weeks until he ships out. Will either brother make it home alive? Or will Irvel lose everything?

And can love find a way, even from the ashes of the greatest heartbreak?
Show more",4.41,"['Historical Fiction', 'Romance', 'Fiction', 'Christian Fiction', 'Christian', 'Drama', 'Romantic']","['to-read', 'currently-reading', '2024', 'historical-fiction', 'romance', 'fiction', 'christian-fiction']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1624806234i/58438444.jpg,https://www.goodreads.com/book/show/58438444-just-once
The Twisted Ones,T. Kingfisher,"When a young woman clears out her deceased grandmother’s home in rural North Carolina, she finds long-hidden secrets about a strange colony of beings in the woods.

When Mouse’s dad asks her to clean out her dead grandmother's house, she says yes. After all, how bad could it be?

Answer: pretty bad. Grandma was a hoarder, and her house is stuffed with useless rubbish. That would be horrific enough, but there’s more—Mouse stumbles across her step-grandfather’s journal, which at first seems to be filled with nonsensical rants…until Mouse encounters some of the terrifying things he described for herself.

Alone in the woods with her dog, Mouse finds herself face to face with a series of impossible terrors—because sometimes the things that go bump in the night are real, and they’re looking for you. And if she doesn’t face them head on, she might not survive to tell the tale.

From Hugo Award–winning author Ursula Vernon, writing as T. Kingfisher.
Show more",3.64,"['Horror', 'Fantasy', 'Fiction', 'Mystery', 'Thriller', 'Audiobook', 'Paranormal']","['to-read', 'horror', 'currently-reading', 'fantasy', 'fiction', 'mystery', 'thriller']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1567950921i/42527596.jpg,https://www.goodreads.com/book/show/42527596-the-twisted-ones
Water Moon,Samantha Sotto Yambao,"‘Full of adventure and marvellous creativity, Water Moon surprises and delights with every turn of the page' -- Megan Bannen, bestselling author of The Undertaking of Hart and Mercy

Would you rewrite your destiny if it meant losing a part of your past?

On a backstreet in Tokyo lies a pawnshop, but not everyone can find it.

Most will see only a cosy ramen restaurant. And just the chosen ones – those who are lost – will find a place to pawn their life choices and deepest regrets.

Hana Ishikawa wakes on her first morning as the pawnshop's new owner to find it ransacked, the shop’s most precious acquisition stolen and her father missing. And then into the shop stumbles a charming stranger, quite unlike other customers. For he offers help, instead of seeking it.

Together, they must journey through a mystical world to find Hana’s father and the stolen choice – through rain puddles, hitching rides on paper cranes, across the bridge between midnight and morning and through a night market in the clouds.

But as they get closer to the truth, Hana must reveal a secret of her own – and risk making a choice she will never be able to take back.

Show more",3.79,"['Fantasy', 'Romance', 'Fiction', 'Magical Realism', 'Mystery', 'Adult', 'Audiobook']","['to-read', 'currently-reading', 'fantasy', '2025', 'physical-tbr', 'romance', '2025-releases']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1713235038i/211479192.jpg,https://www.goodreads.com/book/show/211479192-water-moon
Death of the Author,Nnedi Okorafor,"The future of storytelling is here.

Life has thrown Zelu some curveballs over the years, but when she's suddenly dropped from her university job and her latest novel is rejected, all in the middle of her sister's wedding, her life is upended. Disabled, unemployed and from a nosy, high-achieving, judgmental family, she's not sure what comes next.

In her hotel room that night, she takes the risk that will define her life - she decides to write a book VERY unlike her others. A science fiction drama about androids and AI after the extinction of humanity. And everything changes.

What follows is a tale of love and loss, fame and infamy, of extraordinary events in one world, and another. And as Zelu's life evolves, the lines between fiction and reality begin to blur.

Because sometimes a story really have the power to reshape the world.
Show more",4.07,"['Science Fiction', 'Fiction', 'Fantasy', 'Contemporary', 'Audiobook', 'Adult', 'Speculative Fiction']","['to-read', 'currently-reading', '2025', 'sci-fi', 'science-fiction', 'fiction', '2025-releases']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1736814296i/214283593.jpg,https://www.goodreads.com/book/show/214283593-death-of-the-author
A Dirty Job,Christopher Moore,"Charlie Asher is a pretty normal guy with a normal life, married to a bright and pretty woman who actually loves him for his normalcy. They're even about to have their first child. Yes, Charlie's doing okay—until people start dropping dead around him, and everywhere he goes a dark presence whispers to him from under the streets. Charlie Asher, it seems, has been recruited for a new position: as Death.

It's a dirty job. But, hey! Somebody's got to do it.",4.03,"['Humor', 'Fiction', 'Fantasy', 'Comedy', 'Paranormal', 'Urban Fantasy', 'Audiobook']","['to-read', 'currently-reading', 'humor', 'fiction', 'fantasy', 'favorites', 'own']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1331323415i/33456.jpg,https://www.goodreads.com/book/show/33456.A_Dirty_Job
Empire Falls,Richard Russo,"Welcome to Empire Falls, a blue-collar town full of abandoned mills whose citizens surround themselves with the comforts and feuds provided by lifelong friends and neighbors and who find humor and hope in the most unlikely places, in this Pulitzer Prize-winning novel by Richard Russo.

Miles Roby has been slinging burgers at the Empire Grill for 20 years, a job that cost him his college education and much of his self-respect. What keeps him there? It could be his bright, sensitive daughter Tick, who needs all his help surviving the local high school. Or maybe it’s Janine, Miles’ soon-to-be ex-wife, who’s taken up with a noxiously vain health-club proprietor. Or perhaps it’s the imperious Francine Whiting, who owns everything in town–and seems to believe that “everything” includes Miles himself. In Richard Russo delves deep into the blue-collar heart of America in a work that overflows with hilarity, heartache, and grace
Show more",3.94,"['Fiction', 'Book Club', 'Contemporary', 'Literary Fiction', 'Literature', 'Novels', 'Audiobook']","['to-read', 'currently-reading', 'fiction', 'favorites', 'pulitzer', 'own', 'book-club']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1403184884i/187020.jpg,https://www.goodreads.com/book/show/187020.Empire_Falls
