title,author,description,rating,genres,shelves,image_book,url
Wind and Truth,Brandon Sanderson,"The long-awaited explosive climax to the first arc of the #1 New York Times bestselling Stormlight Archive―the iconic epic fantasy masterpiece that has sold more than 10 million copies, from acclaimed bestselling author Brandon Sanderson.

Dalinar Kholin challenged the evil god Odium to a contest of champions with the future of Roshar on the line. The Knights Radiant have only ten days to prepare―and the sudden ascension of the crafty and ruthless Taravangian to take Odium’s place has thrown everything into disarray.

Desperate fighting continues simultaneously worldwide―Adolin in Azimir, Sigzil and Venli at the Shattered Plains, and Jasnah at Thaylen City. The former assassin, Szeth, must cleanse his homeland of Shinovar from the dark influence of the Unmade. He is accompanied by Kaladin, who faces a new battle helping Szeth fight his own demons . . . and who must do the same for the insane Herald of the Almighty, Ishar.

At the same time, Shallan, Renarin, and Rlain work to unravel the mystery behind the Unmade Ba-Ado-Mishram and her involvement in the enslavement of the singer race and in the ancient Knights Radiants killing their spren. And Dalinar and Navani seek an edge against Odium’s champion that can be found only in the Spiritual Realm, where memory and possibility combine in chaos. The fate of the entire Cosmere hangs in the balance.
Show more",4.40,"['Fantasy', 'Fiction', 'Audiobook', 'Epic Fantasy', 'High Fantasy', 'Adult', 'Science Fiction Fantasy']","['to-read', 'currently-reading', 'fantasy', '2025', 'cosmere', '2024', 'favorites']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1724944713i/203578847.jpg,https://www.goodreads.com/book/show/203578847-wind-and-truth
The French Lieutenant’s Woman,John Fowles,"The scene is the village of Lyme Regis on Dorset's Lyme Bay...""the largest bite from the underside of England's out-stretched southwestern leg."" The major characters in the love-intrigue triangle are Charles Smithson, 32, a gentleman of independent means & vaguely scientific bent; his fiancée, Ernestina Freeman, a pretty heiress daughter of a wealthy & pompous dry goods merchant; & Sarah Woodruff, mysterious & fascinating...deserted after a brief affair with a French naval officer a short time before the story begins. Obsessed with an irresistible fascination for the enigmatic Sarah, Charles is hurtled by a moment of consummated lust to the brink of the existential void. Duty dictates that his engagement to Tina must be broken as he goes forth once again to seek the woman who has captured his Victorian soul & gentleman's heart.
Show more",3.88,"['Fiction', 'Classics', 'Historical Fiction', 'Romance', 'Historical', 'Literature', 'Literary Fiction']","['to-read', 'currently-reading', 'fiction', 'classics', 'historical-fiction', 'favorites', 'romance']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1466630905i/56034.jpg,https://www.goodreads.com/book/show/56034.The_French_Lieutenant_s_Woman
Gilead,Marilynne Robinson,"Nearly 25 years after Housekeeping, Marilynne Robinson returns with an intimate tale of three generations, from the Civil War to the 20th century: a story about fathers and sons and the spiritual battles that still rage at America's heart. In the words of Kirkus, it is a novel ""as big as a nation, as quiet as thought, and moving as prayer. Matchless and towering."" GILEAD tells the story of America and will break your heart.",3.85,"['Fiction', 'Historical Fiction', 'Book Club', 'Literary Fiction', 'Novels', 'Literature', 'Classics']","['to-read', 'currently-reading', 'fiction', 'favorites', 'historical-fiction', 'pulitzer', 'book-club']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1558681761i/68210.jpg,https://www.goodreads.com/book/show/68210.Gilead
"Rich Dad, Poor Dad",Robert T. Kiyosaki,"Rich Dad Poor Dad is Robert's story of growing up with two dads — his real father and the father of his best friend, his ""rich dad"" — and the ways in which both men shaped his thoughts about money and investing. The book explodes the myth that you need to earn a high income to be rich and explains the difference between working for money and having your money work for you.",4.10,"['Finance', 'Business', 'Nonfiction', 'Self Help', 'Money', 'Personal Finance', 'Personal Development']","['to-read', 'currently-reading', 'finance', 'business', 'non-fiction', 'self-help', 'money']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388211242i/69571.jpg,https://www.goodreads.com/book/show/69571.Rich_Dad_Poor_Dad
The Book of Disquiet: The Complete Edition,Fernando Pessoa,"The Book of Disquiet is the Portuguese modernist master Fernando Pessoa’s greatest literary achievement. An “autobiography” or “diary” containing exquisite melancholy observations, aphorisms, and ruminations, this classic work grapples with all the eternal questions. Now, for the first time the texts are presented chronologically, in a complete English edition by master translator Margaret Jull Costa. Most of the texts in The Book of Disquiet are written under the semi-heteronym Bernardo Soares, an assistant bookkeeper. This existential masterpiece was first published in Portuguese in 1982, forty-seven years after Pessoa’s death. A monumental literary event, this exciting, new, complete edition spans Fernando Pessoa’s entire writing life.
Show more",4.40,"['Fiction', 'Classics', 'Poetry', 'Philosophy', 'Portugal', 'Literature', 'Portuguese Literature']","['to-read', 'currently-reading', 'favorites', 'fiction', 'classics', 'poetry', 'philosophy']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1591219012i/40881621.jpg,https://www.goodreads.com/book/show/40881621-the-book-of-disquiet
Heir of Fire,Sarah J. Maas,"Celaena has survived deadly contests and shattering heartbreak-but at an unspeakable cost. Now, she must travel to a new land to confront her darkest truth . . . a truth about her heritage that could change her life-and her future-forever. Meanwhile, brutal and monstrous forces are gathering on the horizon, intent on enslaving her world. Will Celaena find the strength to not only fight her inner demons, but to take on the evil that is about to be unleashed?",4.45,"['Young Adult', 'Fantasy', 'Romance', 'Fiction', 'Romantasy', 'Magic', 'Fae']","['to-read', 'favorites', 'currently-reading', '2024', 'young-adult', '2023', 'books-i-own']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1673566654i/76706470.jpg,https://www.goodreads.com/book/show/76706470-heir-of-fire
Cat’s Eye,Margaret Atwood,"Cat's Eye is the story of Elaine Risley, a controversial painter who returns to Toronto, the city of her youth, for a retrospective of her art. Engulfed by vivid images of the past, she reminisces about a trio of girls who initiated her into the fierce politics of childhood and its secret world of friendship, longing, and betrayal. Elaine must come to terms with her own identity as a daughter, a lover, and artist, and woman—but above all she must seek release from her haunting memories. Disturbing, hilarious, and compassionate, Cat's Eye is a breathtaking novel of a woman grappling with the tangled knots of her life.",3.95,"['Fiction', 'Contemporary', 'Canada', 'Literary Fiction', 'Classics', 'Novels', 'Feminism']","['to-read', 'currently-reading', 'fiction', 'favorites', 'own', 'owned', 'books-i-own']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1385207977i/51019.jpg,https://www.goodreads.com/book/show/51019.Cat_s_Eye
The Secret Life of Sunflowers,Marta Molnar,"A gripping, inspiring novel based on the true story of Johanna Bonger, Vincent van Gogh's sister-in-law.

When Hollywood auctioneer Emsley Wilson finds her famous grandmother's diary while cleaning out her New York brownstone, the pages are full of surprises. The first surprise is, the diary isn't her grandmother's. It belongs to Johanna Bonger, Vincent van Gogh's sister-in-law.

Johanna inherited Vincent van Gogh's paintings. They were all she had, and they weren't worth anything. She was a 28 year old widow with a baby in the 1800s, without any means of supporting herself, living in Paris where she barely spoke the language. Yet she managed to introduce Vincent's legacy to the world.

The inspiration couldn't come at a better time for Emsley. With her business failing, an unexpected love turning up in her life, and family secrets unraveling, can she find answers in the past?
Show more",4.09,"['Historical Fiction', 'Book Club', 'Fiction', 'Art', 'Historical', 'Novels', 'Drama']","['to-read', 'currently-reading', 'historical-fiction', 'book-club', '2024', 'fiction', '2023']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1658231475i/61613291.jpg,https://www.goodreads.com/book/show/61613291-the-secret-life-of-sunflowers
The Curious Secrets of Yesterday,Namrata Patel,"A woman’s ambitions clash with familial expectations in a captivating novel about generational secrets and self-discovery by the bestselling author of The Candid Life of Meena Dave.

Raised by her mother and grandmother and tutored in the healing wonders of spices, Tulsi Gupta is expected to carry on the ancestral tradition from her family’s Salem spice shop. Restless and reluctant, Tulsi yearns to follow her own path—destiny has other plans.

When Tulsi finds a letter written by her grandmother, addressed and never sent, that speaks of a long-ago betrayal, she decides to unravel the mystery as a distraction. But Tulsi stumbles into much more than she bargained for. With each new discovery, she learns there’s much more to her mother and grandmother than their expertise in the remedial aromas of coriander and cloves. When an attractive neighbor begins renovating the shuttered deli next door, Tulsi finds the courage to break her routine and chase the unexpected.

As Tulsi digs into the past and secrets come to light, she’s determined to heal old family wounds and find her true purpose—and maybe even love—every step of the way.
Show more",3.98,"['Fiction', 'Contemporary', 'Book Club', 'Romance', 'Satire', 'Humor', 'Comedy']","['to-read', 'currently-reading', '2024', 'kindle', 'fiction', 'books-i-own', 'contemporary']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1703173408i/157205597.jpg,https://www.goodreads.com/book/show/157205597-the-curious-secrets-of-yesterday
The Blue Castle,L.M. Montgomery,"An unforgettable story of courage and romance. Will Valancy Stirling ever escape her strict family and find true love?

Valancy Stirling is 29, unmarried, and has never been in love. Living with her overbearing mother and meddlesome aunt, she finds her only consolation in the ""forbidden"" books of John Foster and her daydreams of the Blue Castle--a place where all her dreams come true and she can be who she truly wants to be. After getting shocking news from the doctor, she rebels against her family and discovers a surprising new world, full of love and adventures far beyond her most secret dreams.
Show more",4.31,"['Classics', 'Romance', 'Fiction', 'Historical Fiction', 'Young Adult', 'Book Club', 'Historical']","['to-read', 'classics', 'currently-reading', 'favorites', 'romance', 'fiction', 'historical-fiction']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1684723987i/95693.jpg,https://www.goodreads.com/book/show/95693.The_Blue_Castle
My Brilliant Friend,Elena Ferrante,"A modern masterpiece from one of Italy’s most acclaimed authors, My Brilliant Friend is a rich, intense and generous-hearted story about two friends, Elena and Lila. Ferrante’s inimitable style lends itself perfectly to a meticulous portrait of these two women that is also the story of a nation and a touching meditation on the nature of friendship. Through the lives of these two women, Ferrante tells the story of a neighbourhood, a city and a country as it is transformed in ways that, in turn, also transform the relationship between her two protagonists.",4.05,"['Fiction', 'Historical Fiction', 'Book Club', 'Italy', 'Literary Fiction', 'Audiobook', 'Italian Literature']","['to-read', 'currently-reading', 'fiction', 'favorites', 'historical-fiction', '2024', 'book-club']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1493655783i/35036409.jpg,https://www.goodreads.com/book/show/35036409-my-brilliant-friend
Trials of Conviction,T.A. White,"Her niece—taken. Her best friend—gone.

There’s only one mission that matters now—rescuing her loved ones from enemy hands.

Forced to embark on a dangerous journey, Kira will need every one of her allies as she prepares for the greatest battle of her life. With her mind and body failing, it’s a race against time to locate the homeworld of the Tsavitee. The alien race intent on dominating the universe.

A shadowy force stalks her every move. Their motives unclear. As secrets come to light and the danger deepens, the Phoenix will be forced to rise.

One thing is clear—not everyone will make it out of this unbroken.

The price for failure has never been so high.
Show more",4.51,"['Science Fiction', 'Romance', 'Fantasy', 'Fiction', 'Chick Lit', 'Romantic', 'Young Adult Romance']","['to-read', 'currently-reading', 'sci-fi', 'romance', 'fantasy', 'science-fiction', 'favorites']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1701823244i/61182986.jpg,https://www.goodreads.com/book/show/61182986-trials-of-conviction
Never Fall for a Dragon,Lola Glass,"I'm trapped in a cabin with a gorgeous dragon shifter.

Granted, I was the one who accidentally ignited his heat, an intense mating process.

So, it's kind of my fault. Whoops.

If we can resist sealing the bond by avoiding, uh, sealing the deal, we'll both be free to go.

If we can't, we'll be stuck together.

Forever.

Which wouldn't be bad, if he wasn't about to be thrown in jail for doing some illegal crap to protect his sister.

But he is.

And if we become mates?

We'll be forced into prison.

So I have to resist throwing myself at the gigantic dragon that my body is literally burning for… no matter how much I want him.

Show more",3.91,"['Fantasy', 'Dragons', 'Romance', 'Paranormal', 'Fiction', 'Paranormal Romance', 'Adventure']","['to-read', 'currently-reading', 'fantasy', '2024', 'dragons', 'romance', 'kindle-unlimited']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1711819234i/210554994.jpg,https://www.goodreads.com/book/show/210554994-never-fall-for-a-dragon
The House of the Scorpion,Nancy Farmer,"With undertones of vampires, Frankenstein, dragons' hoards, and killing fields, Matt's story turns out to be an inspiring tale of friendship, survival, hope, and transcendence. A must-read for teenage fantasy fans.

At his coming-of-age party, Matteo Alacrán asks El Patrón's bodyguard, ""How old am I?...I know I don't have a birthday like humans, but I was born.""

""You were harvested,"" Tam Lin reminds him. ""You were grown in that poor cow for nine months and then you were cut out of her.""

To most people around him, Matt is not a boy, but a beast. A room full of chicken litter with roaches for friends and old chicken bones for toys is considered good enough for him. But for El Patrón, lord of a country called Opium—a strip of poppy fields lying between the U.S. and what was once called Mexico—Matt is a guarantee of eternal life. El Patrón loves Matt as he loves himself for Matt is himself. They share identical DNA.
Show more",4.08,"['Young Adult', 'Science Fiction', 'Dystopia', 'Fiction', 'Fantasy', 'Teen', 'Adventure']","['to-read', 'currently-reading', 'young-adult', 'favorites', 'science-fiction', 'ya', 'sci-fi']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1401734230i/13376.jpg,https://www.goodreads.com/book/show/13376.The_House_of_the_Scorpion
The Children of Húrin,J.R.R. Tolkien,"This tale of Middle-earth's First Age, which appeared in incomplete forms in the posthumously published The Silmarillion and Unfinished Tales , also edited by Tolkien's son, Christopher, only hinted at the depth and power of the tragic story of Túrin and Niënor, the children of Húrin, the lord of Dor-lómin, who achieved renown for having confronted Morgoth, who was the master of Sauron, the manifestation of evil in the Lord of the Rings.

Six thousand years before the One Ring is destroyed, Middle-earth lies under the shadow of the Dark Lord Morgoth. The greatest warriors among elves and men have perished, and all is in darkness and despair. But a deadly new leader rises, Túrin, son of Húrin, and with his grim band of outlaws begins to turn the tide in the war for Middle-earth -- awaiting the day he confronts his destiny and the deadly curse laid upon him.
Show more",4.05,"['Fantasy', 'Fiction', 'Classics', 'High Fantasy', 'Epic Fantasy', 'Adventure', 'Science Fiction Fantasy']","['to-read', 'fantasy', 'currently-reading', 'tolkien', 'fiction', 'owned', 'favorites']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1390692771i/597790.jpg,https://www.goodreads.com/book/show/597790.The_Children_of_H_rin
"The Sandman, Vol. 1: Preludes & Nocturnes",Neil Gaiman,"New York Times best-selling author Neil Gaiman's transcendent series SANDMAN is often hailed as the definitive Vertigo title and one of the finest achievements in graphic storytelling. Gaiman created an unforgettable tale of the forces that exist beyond life and death by weaving ancient mythology, folklore and fairy tales with his own distinct narrative vision.

In PRELUDES & NOCTURNES, an occultist attempting to capture Death to bargain for eternal life traps her younger brother Dream instead. After his 70 year imprisonment and eventual escape, Dream, also known as Morpheus, goes on a quest for his lost objects of power. On his arduous journey, Morpheus encounters Lucifer, John Constantine, and an all-powerful madman.

This book also includes the story ""The Sound of Her Wings,"" which introduces us to the pragmatic and perky goth girl Death.

Includes issues 1-8 of the original series.
Show more",4.25,"['Graphic Novels', 'Comics', 'Fantasy', 'Fiction', 'Horror', 'Graphic Novels Comics', 'Comic Book']","['to-read', 'currently-reading', 'graphic-novels', 'comics', 'fantasy', 'graphic-novel', 'favorites']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1411609637i/23754.jpg,https://www.goodreads.com/book/show/23754.The_Sandman_Vol_1
El Diablo,M. Robinson,"FROM WALL STREET JOURNAL & USA BESTSELLING AUTHOR M. ROBINSON

I was ruthless.
I was feared.
I had sacrificed. Myself. Her. Everything...

Living in a world where I was worth more dead than alive was a choice. I was a bad man, never claimed to be anything else. I’ve done things I’m not proud of. Seen things that can’t be unseen. I’ve caused pain that I can’t undo.
It was all my choice.
Every decision.
Every order.
Right and wrong never mattered.
Until her.
She was under my protection, until she became my obsession.
But who was going to save her...

From. Me. The devil himself.

Fate brought us together. Destiny destroyed us.

STANDALONE: Romance Suspense full-length novel.
Show more",3.98,"['Dark', 'Romance', 'Dark Romance', 'Mafia Romance', 'Contemporary Romance', 'Contemporary', 'Erotica']","['to-read', 'currently-reading', 'mafia', 'dark', 'dnf', 'romance', 'favorites']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1471381836i/30201299.jpg,https://www.goodreads.com/book/show/30201299-el-diablo
The Great Hunt,Robert Jordan,"The Forsaken are loose, the Horn of Valere has been found and the Dead are rising from their dreamless sleep. The Prophecies are being fulfilled - but Rand al'Thor, the shepherd the Aes Sedai have proclaimed as the Dragon Reborn, desperately seeks to escape his destiny.

Rand cannot run for ever. With every passing day the Dark One grows in strength and strives to shatter his ancient prison, to break the Wheel, to bring an end to Time and sunder the weave of the Pattern.

And the Pattern demands the Dragon.
Show more",4.27,"['Fantasy', 'Fiction', 'Epic Fantasy', 'Audiobook', 'High Fantasy', 'Science Fiction Fantasy', 'Adventure']","['to-read', 'fantasy', 'currently-reading', 'fiction', 'owned', 'wheel-of-time', 'favorites']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1659905799i/233649.jpg,https://www.goodreads.com/book/show/233649.The_Great_Hunt
Talking to GOATs: The Moments You Remember and the Stories You Never Heard,Jim Gray,"A riveting, insightful memoir of never-before-told stories from Jim Gray, twelve-time Emmy Award-winner, Hall of Fame sports broadcaster, and renowned interviewer— that explores the author's career and the inside stories and memorable moments of the famous legends he has covered including, Muhammad Ali, Tom Brady, Kobe Bryant, LeBron James, Michael Jordan and Mike Tyson.

Jim Gray looks back at his four decades of sports reporting from the unparalleled perspective of one of the world’s most respected and skilled interviewers.  A journalist who many iconic athletes have trusted to tell their stories (of both triumph and disgrace), Jim has had unprecedented access to the people, places and extraordinary events in the world of sports. Asking fair but tough questions, he has broken numerous stories, and landed squarely in the middle of others, from the Ben Johnson and Barry Bonds steroid scandals, to Michael Jordan’s surprise retirement, to the off-the-court Kobe/Shaq feud which led to their on-the-court break up, to being part of the live broadcast for twenty-two Super Bowls.  He’s climbed into the ring to interview Mike Tyson after he bit off a chunk of Evander Holyfield’s ear, and stood next to Ron Artest when the  “Malice at the Palace” melee erupted, and was on site at the bombing of the Atlanta Olympics.

Anyone who has watched Jim effortlessly engage his subjects at the precise moment of triumph or tragedy has little idea what it takes to secure the interview, or what actually happens when the camera cuts away.  These are real, mesmerizing, and previously untold stories. The book features numerous world-class athletes, including Muhammed Ali, Tom Brady, Kobe Bryant, LeBron James, Michael Jordan, Floyd Mayweather, Michael Phelps, Mike Tyson and Tiger Woods, and world leaders George W. Bush, Barack Obama, Mikhail Gorbachev, and many more. On each page, Jim gives the reader a coveted all-access pass as he reviews the best interviews, the best athletes, and the best games in modern sports history. It’s like a personal introduction to the characters and careers of these heroes and villains we’ve known since childhood. He examines how money, celebrity, the media, and power interact, and how sports, more than any other institution, has led to momentous transformations in American society.  
Show more",3.96,"['Sports', 'Nonfiction', 'Biography', 'Biography Memoir', 'Memoir', 'True Story', 'Book Club']","['to-read', 'currently-reading', 'sports', 'non-fiction', '2021', 'nonfiction', 'biography']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1598877859i/52940539.jpg,https://www.goodreads.com/book/show/52940539-talking-to-goats
The Cuckoo's Calling,Robert Galbraith,"After losing his leg to a land mine in Afghanistan, Cormoran Strike is barely scraping by as a private investigator. Then John Bristow walks through his door with an amazing story: His sister, the legendary supermodel Lula Landry, famously fell to her death a few months earlier. The police ruled it a suicide, but John refuses to believe that. The case plunges Strike into the world of multimillionaire beauties, rock-star boyfriends, and desperate designers, and it introduces him to every variety of pleasure, enticement, seduction, and delusion known to man.",3.89,"['Mystery', 'Fiction', 'Crime', 'Thriller', 'Audiobook', 'Mystery Thriller', 'Book Club']","['to-read', 'currently-reading', 'mystery', 'fiction', 'crime', 'favorites', 'own']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1540217136i/16160797.jpg,https://www.goodreads.com/book/show/16160797-the-cuckoo-s-calling
Belichick: The Making of the Greatest Football Coach of All Time,Ian O'Connor,"A  NEW YORK TIMES  BESTSELLER

The definitive biography of the NFL’s most enigmatic, controversial, and yet successful coach

            Bill Belichick is perhaps the most fascinating figure in the NFL—the infamously dour face of one of the winningest franchises in sports. As head coach of the New England Patriots, he’s led the team to five Super Bowl championship trophies. In this revelatory and robust biography, readers will come to understand and see Belichick’s full life in football, from watching college games as a kid with his father, a Naval Academy scout, to orchestrating two Super Bowl–winning game plans as defensive coordinator for the Giants, to his dramatic leap to New England, where he has made history.

            Award-winning columnist and New York Times best-selling author Ian O’Connor delves into the mind of the man who has earned a place among coaching legends like Lombardi, Halas, and Paul Brown, presenting sides of Belichick that have been previously unexplored. O’Connor discovers how this legendary coach shaped the people he met and worked with in ways perhaps even Belichick himself doesn’t know. Those who follow and love pro football know Bill Belichick only as the hooded genius of the Patriots. But there is so much more—from the hidden tensions and deep layers to his relationship with Tom Brady to his sometimes frosty dealings with owner Robert Kraft to his ability to earn the unmitigated respect of his players—if not their affection. This is a man who has many facets and, ultimately, has created a notorious football dynasty. Based on exhaustive research and countless interviews, this book circles around Belichick to tell his full story for the first time, and presents an incisive portrait of a mastermind at work.
Show more",4.10,"['Sports', 'Biography', 'Nonfiction', 'Football', 'Biography Memoir', 'Audiobook', 'Memoir']","['to-read', 'currently-reading', 'sports', 'biography', 'non-fiction', 'football', 'nonfiction']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1525582972i/37569325.jpg,https://www.goodreads.com/book/show/37569325-belichick
The Fifth Season,N.K. Jemisin,"This is the way the world ends. Again.

Three terrible things happen in a single day. Essun, a woman living an ordinary life in a small town, comes home to find that her husband has brutally murdered their son and kidnapped their daughter. Meanwhile, mighty Sanze -- the world-spanning empire whose innovations have been civilization's bedrock for a thousand years -- collapses as most of its citizens are murdered to serve a madman's vengeance. And worst of all, across the heart of the vast continent known as the Stillness, a great red rift has been torn into the heart of the earth, spewing ash enough to darken the sky for years. Or centuries.

Now Essun must pursue the wreckage of her family through a deadly, dying land. Without sunlight, clean water, or arable land, and with limited stockpiles of supplies, there will be war all across the Stillness: a battle royale of nations not for power or territory, but simply for the basic resources necessary to get through the long dark night. Essun does not care if the world falls apart around her. She'll break it herself, if she must, to save her daughter.
Show more",4.29,"['Fantasy', 'Fiction', 'Science Fiction', 'Dystopia', 'Audiobook', 'Adult', 'Science Fiction Fantasy']","['to-read', 'currently-reading', 'fantasy', 'favorites', 'fiction', 'sci-fi', 'science-fiction']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1386803701i/19161852.jpg,https://www.goodreads.com/book/show/19161852-the-fifth-season
On Destiny,Aileen Erin,"When Amihanna di Aetes first got to Sel’Ani, she never thought she’d have the full support of the Aunare, but she does. She never thought that she’d fall in love, get married, or become the High Queen, but she did. She never thought that she’d be planning something so stupid as her return to Earth, but that’s exactly what she’s doing.

With the Alliance broken, SpaceTech has fully retreated to their home planet, but the chaos of war will descend again. Amihanna and Lorne know they don’t have much time to plan their next move. Everything in their guts tells them to head straight to Earth, and that going into the heart of SpaceTech’s territory is stupid, reckless, and very likely deadly.

Amihanna and Lorne have one chance to end this war quickly, protect the Aunare, free the Earthers from SpaceTech’s rule, and save Declan, Ahiga, and the missing ABQ Crew members. Trying to do it all feels impossible, but Amihanna has never been one to back down from a challenge, especially when 
Show more",4.20,"['Science Fiction Fantasy', 'Science Fiction', 'Fiction', 'Speculative Fiction', 'Young Adult', 'Novels', 'Space Opera']","['to-read', 'currently-reading', 'sci-fi-fantasy', 'science-fiction', 'sci-fi', 'i-own', 'my-library']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1629311978i/58355261.jpg,https://www.goodreads.com/book/show/58355261-on-destiny
A Thousand Boy Kisses,Tillie Cole,"One kiss lasts a moment. But a thousand kisses can last a lifetime. One boy. One girl. A bond that is forged in an instant and cherished for a decade. A bond that neither time nor distance can break. A bond that will last forever. Or so they believe.

When seventeen-year-old Rune Kristiansen returns from his native Norway to the sleepy town of Blossom Grove, Georgia, where he befriended Poppy Litchfield as a child, he has just one thing on his mind. Why did the girl who was one half of his soul, who promised to wait faithfully for his return, cut him off without a word of explanation? Rune's heart was broken two years ago when Poppy fell silent. When he discovers the truth, he finds that the greatest heartache is yet to come.

A stand-alone young adult tearjerker romance, recommended for ages fourteen and up.
Show more",4.05,"['Romance', 'Young Adult', 'Contemporary', 'Friends To Lovers', 'Fiction', 'Contemporary Romance', 'Audiobook']","['to-read', 'currently-reading', 'romance', 'physical-tbr', 'favorites', 'dnf', '2023']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1453299050i/25912358.jpg,https://www.goodreads.com/book/show/25912358-a-thousand-boy-kisses
The Virgins of Venice,Gina Buonaguro,"2023 1st Place Chaucer Award Winner for Best Historical Fiction!

In sixteenth-century Venice, one young noblewoman dares to resist the choices made for her

Venice in 1509 is on the brink of war. The displeasure of Pope Julius II is a continuing threat to the republic, as is the barely contained fighting in the countryside. Amid this turmoil, noblewoman Justina Soranzo, just sixteen, hopes to make a rare love marriage with her sweetheart, Luca Cicogna. Her hopes are dashed when her father decides her younger sister, Rosa, will marry in a strategic alliance and Justina will be sent to the San Zaccaria convent, in the tradition of aristocratic daughters. Lord Soranzo is not acting only to protect his family. It’s well known that he is in debt to both his trading partners and the most infamous courtesan in the city, La Diamante, and the pressure is closing in.

After arriving at the convent, Justina takes solace in her aunt Livia, one of the nuns, and in the growing knowledge that all is not strictly devout at San Zaccaria. Justina is shocked to discover how the women of the convent find their own freedom in what seems to her like a prison. But secrets and scandals breach the convent walls, and Justina learns there may be even worse fates for her than the veil, if La Diamante makes good on her threats.

Desperate to protect herself and the ones she loves, Justina turns to Luca for help. She finds she must trust her own heart to make the impossible decisions that may save or ruin them all.
Show more",4.26,"['Historical Fiction', 'Fiction', 'Historical', 'Italy', 'Romance', 'Epic', 'Contemporary']","['to-read', 'historical-fiction', 'fiction', 'currently-reading', 'historical', 'italy', 'romance']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1664349939i/60659597.jpg,https://www.goodreads.com/book/show/60659597-the-virgins-of-venice
Just So Stories,Rudyard Kipling,"Librarian's Note: Alternate cover edition can be found here.

Twelve stories about animals, insects, and other subjects include How the Camel Got His Hump. The Butterfly That Stamped, and How the Alphabet Was Made..",4.05,"['Classics', 'Fiction', 'Short Stories', 'Childrens', 'Fantasy', 'Animals', 'Literature']","['to-read', 'currently-reading', 'classics', 'fiction', 'short-stories', 'childrens', 'children']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1546075870i/34053.jpg,https://www.goodreads.com/book/show/34053.Just_So_Stories
Born at Midnight,C.C. Hunter,"Don’t miss this spectacular new series that will steal your heart and haunt your dreams, Welcome to Shadow Falls camp, nestled deep in the woods of a town called Fallen…

One night Kylie Galen finds herself at the wrong party, with the wrong people, and it changes her life forever. Her mother ships her off to Shadow Falls—a camp for troubled teens, and within hours of arriving, it becomes painfully clear that her fellow campers aren’t just “troubled.” Here at Shadow Falls, vampires, werewolves, shapeshifters, witches and fairies train side by side—learning to harness their powers, control their magic and live in the normal world.

Kylie’s never felt normal, but surely she doesn’t belong here with a bunch of paranormal freaks either. Or does she? They insist Kylie is one of them, and that she was brought here for a reason. As if life wasn’t complicated enough, enter Derek and Lucas. Derek’s a half-fae who’s determined to be her boyfriend, and Lucas is a smokin’ hot werewolf with whom Kylie shares a secret past. Both Derek and Lucas couldn’t be more different, but they both have a powerful hold on her heart.

Even though Kylie feels deeply uncertain about everything, one thing is becoming painfully clear—Shadow Falls is exactly where she belongs…
Show more",4.10,"['Fantasy', 'Young Adult', 'Paranormal', 'Vampires', 'Romance', 'Werewolves', 'Supernatural']","['to-read', 'currently-reading', 'fantasy', 'young-adult', 'favorites', 'paranormal', 'vampires']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1546092698i/8705784.jpg,https://www.goodreads.com/book/show/8705784-born-at-midnight
