title,author,description,rating,genres,shelves,image_book,url
This Girl,Colleen Hoover,"Librarian's Note: The ISBN 9789383260195 for this book was also used by ""Shekhar Kapur's Devi - Vol. 1"" by Samit Basu.

There are two sides to every love story. Now hear Will’s.

Colleen Hoover’s New York Times bestselling Slammed series has brought countless readers to their knees with a whirlwind of love, passion, and heartache.

Layken and Will’s love has managed to withstand the toughest of circumstances and the young lovers, now married, are beginning to feel safe and secure in their union. As much as Layken relishes their new life together, she finds herself wanting to know everything there is to know about her husband, even though Will makes it clear he prefers to keep the painful memories of the past where they belong. Still, he can’t resist his wife’s pleas and so he begins to untangle his side of the story, revealing for the first time his most intimate feelings and thoughts, retelling both the good and bad moments, and sharing a few shocking confessions of his own from the time when they first met.

In , Will tells the story of their complicated relationship from point of view. Their future rests on how well they deal with the past in this final installment of the beloved Slammedseries.
Show more",3.71,"['Romance', 'New Adult', 'Contemporary', 'Young Adult', 'Contemporary Romance', 'Fiction', 'Chick Lit']","['to-read', 'currently-reading', 'romance', 'favorites', 'colleen-hoover', '2023', 'new-adult']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1364326075i/15784909.jpg,https://www.goodreads.com/book/show/15784909-this-girl
History Is All You Left Me,Adam Silvera,"When Griffin's first love and ex-boyfriend, Theo, dies in a drowning accident, his universe implodes. Even though Theo had moved to California for college and started seeing Jackson, Griffin never doubted Theo would come back to him when the time was right. But now, the future he's been imagining for himself has gone far off course.

To make things worse, the only person who truly understands his heartache is Jackson. But no matter how much they open up to each other, Griffin's downward spiral continues. He's losing himself in his obsessive compulsions and destructive choices, and the secrets he's been keeping are tearing him apart.

If Griffin is ever to rebuild his future, he must first confront his history, every last heartbreaking piece in the puzzle of his life.
Show more",3.92,"['Young Adult', 'Contemporary', 'LGBT', 'Romance', 'Queer', 'Fiction', 'Mental Health']","['to-read', 'currently-reading', 'young-adult', 'contemporary', 'lgbtq', 'lgbt', 'favorites']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1462807691i/25014114.jpg,https://www.goodreads.com/book/show/25014114-history-is-all-you-left-me
Chain of Gold,Cassandra Clare,"An inheritance of shadows. A love in chains. An unconquerable foe.

Cordelia Carstairs is a Shadowhunter, a warrior trained since childhood to battle demons. When her father is accused of a terrible crime, she and her brother travel to London in hopes of preventing the family’s ruin. Cordelia’s mother wants to marry her off, but Cordelia is determined to be a hero rather than a bride. Soon Cordelia encounters childhood friends James and Lucie Herondale and is drawn into their world of glittering ballrooms, secret assignations, and supernatural salons, where vampires and warlocks mingle with mermaids and magicians. All the while, she must hide her secret love for James, who is sworn to marry someone else.

But Cordelia’s new life is blown apart when a shocking series of demon attacks devastate London. These monsters are nothing like those Shadowhunters have fought before—these demons walk in daylight, strike down the unwary with incurable poison, and seem impossible to kill. London is immediately quarantined. Trapped in the city, Cordelia's friends discover that a dark legacy has gifted them with incredible powers—and forced a brutal choice that will reveal the true cruel price of being a hero.
Show more",4.37,"['Fantasy', 'Young Adult', 'Romance', 'Historical Fiction', 'Young Adult Fantasy', 'Paranormal', 'Urban Fantasy']","['to-read', 'currently-reading', 'fantasy', 'favorites', 'physical-tbr', 'young-adult', 'owned']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1571379245i/17699853.jpg,https://www.goodreads.com/book/show/17699853-chain-of-gold
Blue Moon,Laurell K. Hamilton,"When she chose master vampire Jean-Claude over her ex-fiancé, alpha werewolf Richard Zeeman, Anita learned that sometimes love is not enough. But though she and Richard won’t be walking down any aisles, she can’t turn her back on him when he’s arrested on a rape charge in Tennessee. Anita knows firsthand that Richard has the morals of a saint—or at least a boy scout. But his guilt or innocence is not the issue. He’s behind bars, and in five days a full moon will rise…",4.07,"['Urban Fantasy', 'Vampires', 'Fantasy', 'Paranormal', 'Romance', 'Paranormal Romance', 'Horror']","['to-read', 'urban-fantasy', 'vampires', 'fantasy', 'paranormal', 'currently-reading', 'anita-blake']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1436996677i/30246.jpg,https://www.goodreads.com/book/show/30246.Blue_Moon
Life After Life,Kate Atkinson,"What if you could live again and again, until you got it right?

On a cold and snowy night in 1910, Ursula Todd is born to an English banker and his wife. She dies before she can draw her first breath. On that same cold and snowy night, Ursula Todd is born, lets out a lusty wail, and embarks upon a life that will be, to say the least, unusual. For as she grows, she also dies, repeatedly, in a variety of ways, while the young century marches on towards its second cataclysmic world war.

Does Ursula's apparently infinite number of lives give her the power to save the world from its inevitable destiny? And if she can - will she?
Show more",3.78,"['Fiction', 'Historical Fiction', 'Book Club', 'Fantasy', 'Historical', 'Time Travel', 'Audiobook']","['to-read', 'currently-reading', 'fiction', 'historical-fiction', 'book-club', 'favorites', 'fantasy']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1358173808i/15790842.jpg,https://www.goodreads.com/book/show/15790842-life-after-life
Sunshine,Robin McKinley,"There are places in the world where darkness rules, where it's unwise to walk. But there hadn't been any trouble out at the lake for years, and Sunshine just needed a spot where she could be alone with her thoughts. Vampires never entered her mind.

Until they found her...",3.84,"['Fantasy', 'Vampires', 'Urban Fantasy', 'Paranormal', 'Fiction', 'Horror', 'Young Adult']","['to-read', 'fantasy', 'currently-reading', 'vampires', 'favorites', 'urban-fantasy', 'paranormal']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1571338028i/8088.jpg,https://www.goodreads.com/book/show/8088.Sunshine
The Discovery of Heaven,Harry Mulisch,"The Discovery of Heaven begins with the meeting of Onno and Max, two complicated individuals whom fate has mysteriously and magically brought together. They share responsibility for the birth of a remarkable and radiant boy who embarks on a mandated quest that takes the reader all over Europe and to the land where all such quests begin and end. Abounding in philosophical, psychological and theological inquiries – yet laced with humour that is as infectious as it is wilful – The Discovery of Heaven convinces us that it just might be possible to bring order into the chaos of the world through a story.",4.17,"['Fiction', 'Classics', 'Literature', 'Dutch Literature', 'Philosophy', 'Roman', 'Novels']","['to-read', 'currently-reading', 'fiction', 'favorites', 'dutch', 'nederlands', 'owned']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1338717776i/88389.jpg,https://www.goodreads.com/book/show/88389.The_Discovery_of_Heaven
When Nietzsche Wept,Irvin D. Yalom,"In 19th-century Vienna, a drama of love, fate, and will is played out amid the intellectual ferment that defined the era.

Josef Breuer, one of the founding fathers of psychoanalysis, is at the height of his career. Friedrich Nietzsche, Europe's greatest philosopher, is on the brink of suicidal despair, unable to find a cure for the headaches and other ailments that plague him. When he agrees to treat Nietzsche with his experimental ""talking cure"", Breuer never expects that he, too, will find solace in their sessions. Only through facing his own inner demons can the gifted healer begin to help his patient.

In When Nietzsche Wept, Irvin Yalom blends fact and fiction, atmosphere and suspense to unfold an unforgettable story about the redemptive power of friendship.
Show more",4.36,"['Psychology', 'Fiction', 'Philosophy', 'Historical Fiction', 'Novels', 'Literature', 'Classics']","['to-read', 'currently-reading', 'psychology', 'favorites', 'fiction', 'philosophy', 'historical-fiction']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388423612i/21031.jpg,https://www.goodreads.com/book/show/21031.When_Nietzsche_Wept
From Sand and Ash,Amy Harmon,"Italy, 1943—Germany occupies much of the country, placing the Jewish population in grave danger during World War II.

As children, Eva Rosselli and Angelo Bianco were raised like family but divided by circumstance and religion. As the years go by, the two find themselves falling in love. But the church calls to Angelo and, despite his deep feelings for Eva, he chooses the priesthood.

Now, more than a decade later, Angelo is a Catholic priest and Eva is a woman with nowhere to turn. With the Gestapo closing in, Angelo hides Eva within the walls of a convent, where Eva discovers she is just one of many Jews being sheltered by the Catholic Church.

But Eva can’t quietly hide, waiting for deliverance, while Angelo risks everything to keep her safe. With the world at war and so many in need, Angelo and Eva face trial after trial, choice after agonizing choice, until fate and fortune finally collide, leaving them with the most difficult decision of all.
Show more",4.38,"['Historical Fiction', 'Romance', 'Fiction', 'Historical', 'War', 'World War II', 'Historical Romance']","['to-read', 'currently-reading', 'historical-fiction', 'kindle-unlimited', 'romance', 'favorites', 'fiction']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1465348530i/29638166.jpg,https://www.goodreads.com/book/show/29638166-from-sand-and-ash
Go Tell It on the Mountain,James Baldwin,"Go Tell It On The Mountain, first published in 1953, is Baldwin's first major work, a semi-autobiographical novel that has established itself as an American classic. With lyrical precision, psychological directness, resonating symbolic power, and a rage that is at once unrelenting and compassionate, Baldwin chronicles a fourteen-year-old boy's discovery of the terms of his identity as the stepson of the minister of a storefront Pentecostal church in Harlem one Saturday in March of 1935. Baldwin's rendering of his protagonist's spiritual, sexual, and moral struggle of self-invention opened new possibilities in the American language and in the way Americans understand themselves.
Show more",4.05,"['Fiction', 'Classics', 'African American', 'Race', 'Religion', 'Literature', 'Novels']","['to-read', 'currently-reading', 'fiction', 'classics', 'favorites', 'owned', 'african-american']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1701361318i/17143.jpg,https://www.goodreads.com/book/show/17143.Go_Tell_It_on_the_Mountain
Night of the Mannequins,Stephen Graham Jones,"Stephen Graham Jones returns with Night of the Mannequins, a contemporary horror story where a teen prank goes very wrong and all hell breaks loose: is there a supernatural cause, a psychopath on the loose, or both?",3.31,"['Horror', 'Novella', 'Fiction', 'Audiobook', 'Thriller', 'Adult', 'Short Stories']","['to-read', 'horror', 'currently-reading', 'novella', 'fiction', 'audiobook', 'audiobooks']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1576787867i/49246963.jpg,https://www.goodreads.com/book/show/49246963-night-of-the-mannequins
The Longest Ride,Nicholas Sparks,"Ira Levinson is in trouble. At ninety-one years old, in poor health and alone in the world, he finds himself stranded on an isolated embankment after a car crash. Suffering multiple injuries, he struggles to retain consciousness until a blurry image materializes and comes into focus beside him: his beloved wife Ruth, who passed away nine years ago. Urging him to hang on, she forces him to remain alert by recounting the stories of their lifetime together – how they met, the precious paintings they collected together, the dark days of WWII and its effect on them and their families. Ira knows that Ruth can’t possibly be in the car with him, but he clings to her words and his memories, reliving the sorrows and everyday joys that defined their marriage.

A few miles away, at a local rodeo, a Wake Forest College senior’s life is about to change. Recovering from a recent break-up, Sophia Danko meets a young cowboy named Luke, who bears little resemblance to the privileged frat boys she has encountered at school. Through Luke, Sophia is introduced to a world in which the stakes of survival and success, ruin and reward -- even life and death – loom large in everyday life. As she and Luke fall in love, Sophia finds herself imagining a future far removed from her plans -- a future that Luke has the power to rewrite . . . if the secret he’s keeping doesn’t destroy it first.

Ira and Ruth. Sophia and Luke. Two couples who have little in common, and who are separated by years and experience. Yet their lives will converge with unexpected poignancy, reminding us all that even the most difficult decisions can yield extraordinary journeys: beyond despair, beyond death, to the farthest reaches of the human heart.
Show more",4.17,"['Romance', 'Fiction', 'Contemporary', 'Chick Lit', 'Audiobook', 'Adult', 'Book Club']","['to-read', 'currently-reading', 'romance', 'nicholas-sparks', 'books-i-own', 'favorites', 'own']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1367536453i/17407748.jpg,https://www.goodreads.com/book/show/17407748-the-longest-ride
Seduced in the Dark,C.J. Roberts,"BOOK TWO OF THE DARK DUET
The exciting, titillating, and action-filled conclusion to Captive in the Dark.

What is the price of redemption?

Rescued from sexual slavery by a mysterious Pakistani officer, Caleb carries the weight of a debt that must be paid in blood.

The road has been long and fraught with uncertainty, but for Caleb and Livvie, it’s all coming to an end.

Can he surrender the woman he loves for the sake of vengeance?

Or will he make the ultimate sacrifice?

Quote:
It seemed to Caleb, the nature of human beings revolved around one empirical truth: we want what we cannot have. For Eve, it was the fruit of the forbidden tree. For Caleb, it was Livvie.
Show more",4.27,"['Dark', 'Romance', 'BDSM', 'Erotica', 'Dark Romance', 'Adult', 'Abuse']","['to-read', 'favorites', 'currently-reading', 'dark', 'romance', 'bdsm', 'erotica']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1335114363i/13612739.jpg,https://www.goodreads.com/book/show/13612739-seduced-in-the-dark
Time and Again,Jack Finney,"One of the most beloved tales of our time!

Science fiction, mystery, a passionate love story, and a detailed history of Old New York blend together in Jack Finney's spellbinding story of a young man enlisted in a secret government experiment.

Transported from the mid-twentieth century to New York City in the year 1882, Si Morley walks the fashionable ""Ladies' Mile"" of Broadway, is enchanted by the jingling sleigh bells in Central Park, and solves a 20th-century mystery by discovering its 19th-century roots. Falling in love with a beautiful young woman, he ultimately finds himself forced to choose between his lives in the present and the past.

A story that will remain in the listener's memory, is a remarkable blending of the troubled present and a nostalgic past, made vivid and extraordinarily moving by the images of a time that was ... and perhaps still is.
Show more",3.94,"['Time Travel', 'Fiction', 'Science Fiction', 'Historical Fiction', 'Fantasy', 'Romance', 'Mystery']","['to-read', 'currently-reading', 'time-travel', 'fiction', 'science-fiction', 'historical-fiction', 'sci-fi']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1393198563i/40526.jpg,https://www.goodreads.com/book/show/40526.Time_and_Again
Amari and the Night Brothers,B.B. Alston,"Quinton Peters was the golden boy of the Rosewood low-income housing projects, receiving full scholarship offers to two different Ivy League schools. When he mysteriously goes missing, his little sister, 13-year-old Amari Peters, can’t understand why it’s not a bigger deal. Why isn’t his story all over the news? And why do the police automatically assume he was into something illegal?

Then Amari discovers a ticking briefcase in her brother’s old closet. A briefcase meant for her eyes only. There was far more to Quinton, it seems, than she ever knew. He’s left her a nomination for a summer tryout at the secretive Bureau of Supernatural Affairs. Amari is certain the answer to finding out what happened to him lies somewhere inside, if only she can get her head around the idea of mermaids, dwarves, yetis and magicians all being real things, something she has to instantly confront when she is given a weredragon as a roommate.

Amari must compete against some of the nation’s wealthiest kids—who’ve known about the supernatural world their whole lives and are able to easily answer questions like which two Great Beasts reside in the Atlantic Ocean and how old is Merlin? Just getting around the Bureau is a lesson alone for Amari with signs like ‘Department of Hidden Places this way, or is it?’ If that all wasn’t enough, every Bureau trainee has a talent enhanced to supernatural levels to help them do their jobs – but Amari is given an illegal ability. As if she needed something else to make her stand out.

With an evil magican threatening the whole supernatural world, and her own classmates thinking she is an enemy, Amari has never felt more alone. But if she doesn’t pass the three tryouts, she may never find out what happened to Quinton.
Show more",4.36,"['Fantasy', 'Middle Grade', 'Audiobook', 'Fiction', 'Mystery', 'Magic', 'Young Adult']","['to-read', 'fantasy', 'middle-grade', 'currently-reading', '2021', 'favorites', '2022']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1592365756i/53240817.jpg,https://www.goodreads.com/book/show/53240817-amari-and-the-night-brothers
Lucky,Alice Sebold,"In a memoir hailed for its searing candor and wit, Alice Sebold reveals how her life was utterly transformed when, as an eighteen-year-old college freshman, she was brutally raped and beaten in a park near campus. What propels this chronicle of her recovery is Sebold's indomitable spirit - as she struggles for understanding (""After telling the hard facts to anyone, from lover to friend, I have changed in their eyes""); as her dazed family and friends sometimes bungle their efforts to provide comfort and support; and as, ultimately, she triumphs, managing through grit and coincidence to help secure her attacker's arrest and conviction. In a narrative by turns disturbing, thrilling, and inspiring, Alice Sebold illuminates the experience of trauma victims even as she imparts wisdom profoundly hard-won: ""You save yourself or you remain unsaved.""
Show more",3.77,"['Nonfiction', 'Memoir', 'Biography', 'True Crime', 'Biography Memoir', 'Autobiography', 'Adult']","['to-read', 'currently-reading', 'non-fiction', 'memoir', 'nonfiction', 'own', 'memoirs']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1631155279i/82970.jpg,https://www.goodreads.com/book/show/82970.Lucky
Raintree County,Ross Lockridge Jr.,"This “classic” (The Boston Globe) is “a work that should rank with Thomas Wolfe’s Look Homeward, Angel as a landmark in American fiction” (The Philadelphia Inquirer). Performed by a narrator “who seems to understand the book perfectly” (AudioFile).

Throughout a single day in 1892, John Shawnessy recalls the great moments of his life; from the love affairs of his youth in Indiana, to the battles of the Civil War, to the politics of the Gilded Age, to his homecoming as school teacher, husband, and father. Shawnessy is the epitome of the place and period in which he lives, a rural land of springlike women & shady gamblers, wandering vagabonds & soapbox orators. Yet here on the banks of the Shawmucky River, which weaves its primitive course through Raintree County, Indiana, he also feels and obeys ancient rhythms.

A number-one bestseller when it was first published in 1948, this powerful novel is a compelling vision of 19th-century America with timeless resonance today.
Show more",3.99,"['Fiction', 'Historical Fiction', 'Classics', 'Novels', 'Civil War', 'Romance', 'Historical']","['to-read', 'currently-reading', 'fiction', 'historical-fiction', 'classics', 'own', 'favorites']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1173206735i/257233.jpg,https://www.goodreads.com/book/show/257233.Raintree_County
The Burning Bridge,John Flanagan,"Bracing for a final clash with the evil warlord Morgarath, the Rangers rally the kingdom's allies, and Will is chosen, along with his friend Horace, as special envoys to nearby Celtica. But the simple mission soon takes an unsettling turn - the Celticans have disappeared, their town abandoned. The scheming hand of Morgarath, it seems, has been far from idle. He has found a way to bring his legions over the once impassible eastern mountains and is planning to ambush the king's army in a rout. Now with help many miles away, Will and Horace are the only ones standing in the way of the dark lord's plans. They have shown great skill and courage in their training, but how will they fare in the face of true evil?

With bigger battles and higher stakes, John Flanagan's epic adventure charges ahead with this rousing follow-up to
Show more",4.31,"['Fantasy', 'Young Adult', 'Fiction', 'Adventure', 'Middle Grade', 'Audiobook', 'Childrens']","['to-read', 'fantasy', 'currently-reading', 'young-adult', 'favorites', 'fiction', 'owned']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1684035333i/144349.jpg,https://www.goodreads.com/book/show/144349.The_Burning_Bridge
All Your Perfects,Colleen Hoover,"Colleen Hoover delivers a tour de force novel about a troubled marriage and the one old forgotten promise that might be able to save it.

Quinn and Graham’s perfect love is threatened by their imperfect marriage. The memories, mistakes, and secrets that they have built up over the years are now tearing them apart. The one thing that could save them might also be the very thing that pushes their marriage beyond the point of repair.

is a profound novel about a damaged couple whose potential future hinges on promises made in the past. This is a heartbreaking page-turner that asks: Can a resounding love with a perfect beginning survive a lifetime between two imperfect people?
Show more",4.00,"['Romance', 'Contemporary', 'Fiction', 'Contemporary Romance', 'Audiobook', 'New Adult', 'Adult']","['to-read', 'currently-reading', 'romance', '2022', '2023', 'favorites', 'colleen-hoover']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1531682842i/38926487.jpg,https://www.goodreads.com/book/show/38926487-all-your-perfects
Divergent Mind: Thriving in a World That Wasn't Designed for You,Jenara Nerenberg,"A paradigm-shifting study of neurodivergent women—those with ADHD, autism, synesthesia, high sensitivity, and sensory processing disorder—exploring why these traits are overlooked in women and how society benefits from allowing their unique strengths to flourish.

As a successful Harvard and Berkeley-educated writer, entrepreneur, and devoted mother, Jenara Nerenberg was shocked to discover that her “symptoms”--only ever labeled as anxiety-- were considered autistic and ADHD. Being a journalist, she dove into the research and uncovered neurodiversity—a framework that moves away from pathologizing “abnormal” versus “normal” brains and instead recognizes the vast diversity of our mental makeups. 

When it comes to women, sensory processing differences are often overlooked, masked, or mistaken for something else entirely. Between a flawed system that focuses on diagnosing younger, male populations, and the fact that girls are conditioned from a young age to blend in and conform to gender expectations, women often don’t learn about their neurological differences until they are adults, if at all. As a result, potentially millions live with undiagnosed or misdiagnosed neurodivergences, and the misidentification leads to depression, anxiety, low self-esteem, and shame. Meanwhile, we all miss out on the gifts their neurodivergent minds have to offer.

is a long-overdue, much-needed answer for women who have a deep sense that they are “different.” Sharing real stories from women with high sensitivity, ADHD, autism, misophonia, dyslexia, SPD and more, Nerenberg explores how these brain variances present differently in women and dispels widely-held misconceptions (for example, it’s not that autistic people lack sensitivity and empathy, they have an overwhelming excess of it).

Nerenberg also offers us a path forward, describing practical changes in how we communicate, how we design our surroundings, and how we can better support divergent minds. When we allow our wide variety of brain makeups to flourish, we create a better tomorrow for us all.
Show more",3.83,"['Nonfiction', 'Psychology', 'Autistic Spectrum Disorder', 'Mental Health', 'Adhd', 'Self Help', 'Audiobook']","['to-read', 'currently-reading', 'non-fiction', 'nonfiction', 'psychology', 'autism', 'neurodiversity']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1570442042i/44285784.jpg,https://www.goodreads.com/book/show/44285784-divergent-mind
A Torch Against the Night,Sabaa Tahir,"Elias and Laia are running for their lives. After the events of the Fourth Trial, Martial soldiers hunt the two fugitives as they flee the city of Serra and undertake a perilous journey through the heart of the Empire.

Laia is determined to break into Kauf—the Empire’s most secure and dangerous prison—to save her brother, who is the key to the Scholars’ survival. And Elias is determined to help Laia succeed, even if it means giving up his last chance at freedom.

But dark forces, human and otherworldly, work against Laia and Elias. The pair must fight every step of the way to outsmart their enemies: the bloodthirsty Emperor Marcus, the merciless Commandant, the sadistic Warden of Kauf, and, most heartbreaking of all, Helene—Elias’s former friend and the Empire’s newest Blood Shrike.

Bound to Marcus’s will, Helene faces a torturous mission of her own—one that might destroy her: find the traitor Elias Veturius and the Scholar slave who helped him escape…and kill them both.
Show more",4.23,"['Fantasy', 'Young Adult', 'Romance', 'Young Adult Fantasy', 'Audiobook', 'Fiction', 'High Fantasy']","['to-read', 'fantasy', 'currently-reading', 'young-adult', 'favorites', 'ya', 'owned']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1463675717i/25558608.jpg,https://www.goodreads.com/book/show/25558608-a-torch-against-the-night
Since You've Been Gone,Morgan Matson,"It was Sloane who yanked Emily out of her shell and made life 100% interesting. But right before what should have been the most epic summer, Sloane just…disappears. All she leaves behind is a to-do list.

On it, thirteen Sloane-inspired tasks that Emily would normally never try. But what if they could bring her best friend back?

Apple picking at night? Okay, easy enough.

Sure. Why not?

Um...

Emily now has this unexpected summer, and the help of Frank Porter ( unexpected), to check things off Sloane's list. Who knows what she’ll find?

Wait...what?
Show more",4.07,"['Young Adult', 'Contemporary', 'Romance', 'Fiction', 'Young Adult Contemporary', 'Summer', 'Summer Reads']","['to-read', 'currently-reading', 'favorites', 'young-adult', 'contemporary', 'romance', 'books-i-own']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1377702326i/18189606.jpg,https://www.goodreads.com/book/show/18189606-since-you-ve-been-gone
My Side of the Mountain,Jean Craighead George,"Every kid thinks about running away at one point or another; few get farther than the end of the block. Young Sam Gribley gets to the end of the block and keeps going--all the way to the Catskill Mountains of upstate New York. There he sets up house in a huge hollowed-out tree, with a falcon and a weasel for companions and his wits as his tool for survival. In a spellbinding, touching, funny account, Sam learns to live off the land, and grows up a little in the process. Blizzards, hunters, loneliness, and fear all battle to drive Sam back to city life. But his desire for freedom, independence, and adventure is stronger. No reader will be immune to the compulsion to go right out and start whittling fishhooks and befriending raccoons.
Show more",4.10,"['Fiction', 'Young Adult', 'Classics', 'Childrens', 'Adventure', 'Middle Grade', 'Survival']","['to-read', 'currently-reading', 'fiction', 'favorites', 'young-adult', 'classics', 'childrens']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388204221i/41667.jpg,https://www.goodreads.com/book/show/41667.My_Side_of_the_Mountain
Gemina,Amie Kaufman,"Moving to a space station at the edge of the galaxy was always going to be the death of Hanna’s social life. Nobody said it might actually get her killed.

The sci-fi saga that began with the breakout bestseller Illuminae continues on board the Jump Station Heimdall, where two new characters will confront the next wave of the BeiTech assault.

Hanna is the station captain’s pampered daughter; Nik the reluctant member of a notorious crime family. But while the pair are struggling with the realities of life aboard the galaxy’s most boring space station, little do they know that Kady Grant and the are headed right toward , carrying news of the Kerenza invasion.

When an elite BeiTech strike team invades the station, Hanna and Nik are thrown together to defend their home. But alien predators are picking off the station residents one by one, and a malfunction in the station’s wormhole means the space-time continuum might be ripped in two before dinner. Soon Hanna and Nik aren’t just fighting for their own survival; the fate of everyone on the —and possibly the known universe—is in their hands.

But relax. They’ve totally got this. They hope.
Show more",4.43,"['Science Fiction', 'Young Adult', 'Romance', 'Fantasy', 'Fiction', 'Audiobook', 'Dystopia']","['to-read', 'sci-fi', 'favorites', 'young-adult', 'science-fiction', 'currently-reading', 'owned']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1480097137i/29236299.jpg,https://www.goodreads.com/book/show/29236299-gemina
Baby,J.K. Accinni,"A gripping psychological thriller on the inherent greed and evil of man, dooming the planet.

Two hundred years of tender love between man and alien, political downfalls, wanton violence of unspeakable order tempered with laughter, family loyalty and hope is the thrilling vehicle by which Ms Accinni conveys her cautionary tale of the merciless disrespect man gives his planet and the vulnerable creatures entrusted to him.

""Baby"" introduces Netty, a naive teenage farm girl given in marriage to an older brutal opportunist disguised as a successful citizen during the years of Prohibition in Sussex County, New Jersey. After years of enslavement, Netty flees into the night from her rapist and bootlegger husband, traveling back to the farm worked by her parents, where she rescues an unfamiliar damaged creature she finds in a cave in the woods of her childhood, falling in love with the enigmatic alien she names Baby. Together they find happiness and fulfillment despite the changes to Netty's body wrought by the proximity of the unusual creature.

Damaged by entry into our atmosphere while pregnant, the confused creature forgets the purpose of his mission, appearing unconcerned with the disappearance of his offspring and savoring the unexpected joy of the love he shares with young Netty.

When a handsome Italian stranger comes into Netty's life, complications ensue as she falls in love while trying to hide the bizarre and wondrous changes to her farm and her body. Netty, Baby and Wil strive to conquer obstacles thrown in their path by life, succeeding wildly until the heart-rending and astonishingly brutal climax to their story.

This charming, yet brutal story is the prologue to a series that will chill and surprise you as it foretells the selfishly destructive path man has followed since his species evolved. It pulls no punches while allowing Netty and Baby's influence to transcend mortal life as the world dances toward depraved indifference, introducing other characters along the ride that readers will laugh,shed tears with and learn to despise.

What lengths will Baby and his offspring go to complete their mission? Will it spell Armageddon for the beleaguered planet with its vulnerable and exploited creatures or will man tip the scales himself, leaving those that love the creatures to salvage the pitiful ruins?
Show more",3.82,"['Science Fiction', 'Horror', 'Aliens', 'Fantasy', 'Thriller', 'Dystopia', 'Paranormal']","['to-read', 'currently-reading', 'sci-fi', 'science-fiction', 'horror', 'kindle', 'aliens']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1370910498i/15992857.jpg,https://www.goodreads.com/book/show/15992857-baby
The Bane Chronicles,Cassandra Clare,"Fans of The Mortal Instruments and The Infernal Devices can get to know warlock Magnus Bane like never before in this collection of New York Times bestselling tales, in print for the first time with an exclusive new story and illustrated material.

This collection of eleven short stories illuminates the life of the enigmatic Magnus Bane, whose alluring personality, flamboyant style, and sharp wit populate the pages of the #1 New York Times bestselling series, The Mortal Instruments and The Infernal Devices.

Originally released one-by-one as e-only short stories by Cassandra Clare, Maureen Johnson, and Sarah Rees Brennan, this compilation presents all ten together in print for the first time and includes a never-before-seen eleventh tale, as well as new illustrated material.
Show more",4.08,"['Fantasy', 'Young Adult', 'Urban Fantasy', 'Paranormal', 'Short Stories', 'Romance', 'LGBT']","['to-read', 'currently-reading', 'fantasy', 'owned', 'books-i-own', 'young-adult', 'favorites']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1395159015i/16303287.jpg,https://www.goodreads.com/book/show/16303287-the-bane-chronicles
